date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,6600000.0,49100000.0,67700000.0,68300000.0,-42300000.0,-233800000.0,-87000000.0,105814000.0,79100000.0,98457000.0
,depreciationAndAmortization,60600000.0,54400000.0,52400000.0,57300000.0,73700000.0,135700000.0,151600000.0,130912000.0,114900000.0,84773000.0
,deferredIncomeTax,-2600000.0,-700000.0,8700000.0,-30100000.0,4000000.0,-25000000.0,1200000.0,-30039000.0,-16700000.0,-12452000.0
,stockBasedCompensation,17300000.0,25200000.0,27000000.0,25100000.0,21500000.0,16500000.0,9000000.0,2031000.0,1900000.0,1882000.0
,changeInWorkingCapital,22700000.0,13700000.0,-20100000.0,62200000.0,-11300000.0,7000000.0,-106448000.0,-43630000.0,-2000000.0,-26618000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,16700000.0,-300000.0,-15700000.0,-34000000.0,21900000.0,11700000.0,-18200000.0,-14136000.0,-15500000.0,-14129000.0
,accountsPayables,-17500000.0,12100000.0,-6300000.0,4900000.0,-26600000.0,-42700000.0,38000000.0,-16053000.0,21800000.0,36159000.0
,otherWorkingCapital,-2200000.0,236900000.0,223200000.0,243300000.0,181100000.0,192400000.0,185400000.0,291848000.0,-3700000.0,-6528000.0
,otherNonCashItems,13900000.0,9400000.0,4800000.0,12500000.0,2400000.0,-1100000.0,16100000.0,6552000.0,-4400000.0,28140000.0
,netCashProvidedByOperatingActivites,128100000.0,123900000.0,98500000.0,92900000.0,107500000.0,78400000.0,115500000.0,174294000.0,175100000.0,175082000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-31900000.0,-41200000.0,-80100000.0,-51600000.0,-38700000.0,-63100000.0,-83900000.0,-105283000.0,-132100000.0,-88470000.0
,acquisitionsNet,0.0,-69000000.0,-8000000.0,121000000.0,41000000.0,-35000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3500000.0,0.0,0.0,0.0,0.0,0.0,-8000000.0,0.0,-5000000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,2000000.0,4000000.0,14500000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-35100000.0,-110500000.0,-88000000.0,69500000.0,5900000.0,-95200000.0,-93100000.0,-108675000.0,-101200000.0,-909189000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-102000000.0,-20700000.0,-49400000.0,-305100000.0,-300800000.0,-101400000.0,0.0,-574072000.0,-886800000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-16200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-7500000.0,-7600000.0,-5700000.0,-6800000.0,-52700000.0,-2500000.0,-471500000.0,603399000.0,796800000.0,-303237000.0
,netCashUsedProvidedByFinancingActivities,-23900000.0,-8500000.0,-48600000.0,-117900000.0,-109900000.0,26100000.0,-71400000.0,29327000.0,-90000000.0,759693000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,300000.0,0.0,-100000.0,1000000.0,-600000.0,-1200000.0,-1400000.0,340000.0,100000.0,-173000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,69400000.0,4900000.0,-38200000.0,48300000.0,2900000.0,8100000.0,-50400000.0,95286000.0,-16000000.0,25413000.0
,cashAtEndOfPeriod,147800000.0,78400000.0,73500000.0,111700000.0,66200000.0,63300000.0,55200000.0,105588000.0,10300000.0,26293000.0
,cashAtBeginningOfPeriod,78400000.0,73500000.0,111700000.0,63400000.0,63300000.0,55200000.0,105600000.0,10302000.0,26300000.0,880000.0
,operatingCashFlow,128100000.0,123900000.0,98500000.0,92900000.0,107500000.0,78400000.0,115500000.0,174294000.0,175100000.0,175082000.0
,capitalExpenditure,-31900000.0,-41200000.0,-80100000.0,-51600000.0,-38700000.0,-64600000.0,-99900000.0,-113837000.0,-145200000.0,-88470000.0
,freeCashFlow,96200000.0,82700000.0,18400000.0,41300000.0,68800000.0,13800000.0,15600000.0,60457000.0,29900000.0,86612000.0
