Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,358111000.0,249438000.0,202829000.0,159005000.0,112537000.0,75443000.0,48576000.0,30634000.0
Revenue Growth,0.4357,0.2298,0.2756,0.4129,0.4917,0.5531,0.5857,
Cost of Revenue,179531000.0,128201000.0,105519000.0,82747000.0,57020000.0,36452000.0,24627000.0,15930000.0
Gross Profit,178580000.0,121237000.0,97310000.0,76258000.0,55517000.0,38991000.0,23949000.0,14704000.0
R&D Expenses,7029000.0,5313000.0,5113000.0,4180000.0,2977000.0,2398000.0,2262000.0,1789000.0
SG&A Expense,133659000.0,88334000.0,69333000.0,57027000.0,42029000.0,32129000.0,20858000.0,14637000.0
Operating Expenses,140688000.0,93647000.0,74446000.0,61207000.0,45006000.0,34527000.0,23120000.0,16426000.0
Operating Income,37892000.0,27590000.0,22864000.0,15051000.0,10511000.0,4464000.0,829000.0,-1722000.0
Interest Expense,0.0,0.0,6000.0,22000.0,449000.0,562000.0,493000.0,261000.0
Earnings before Tax,40455000.0,29656000.0,22725000.0,14727000.0,10052000.0,3848000.0,582000.0,-1989000.0
Income Tax Expense,-11390000.0,8654000.0,2206000.0,3142000.0,3226000.0,-21587000.0,18000.0,13000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,51845000.0,21002000.0,20519000.0,11585000.0,6826000.0,25435000.0,564000.0,-2002000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027000.0
Net Income Com,51845000.0,21002000.0,20519000.0,11585000.0,6826000.0,25435000.0,564000.0,-5029000.0
EPS,2.44,1.02,1.02,0.6,0.33,0.76,-19.97,-20.15
EPS Diluted,2.3,0.96,0.97,0.56,0.3,0.68,-19.97,-20.15
Weighted Average Shs Out,21522602.0,20870357.0,20260695.0,19652273.0,18628900.0,18147544.0,,
Weighted Average Shs Out (Dil),21266696.0,20683807.0,20067152.0,19398991.0,16182569.0,276535.0,261268.0,249519.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4987,0.486,0.4798,0.4796,0.4933,0.5168,0.493,0.48
EBITDA Margin,0.145,0.168,0.179,0.181,0.201,0.172,0.125,0.048
EBIT Margin,0.113,0.1189,0.1121,0.0928,0.0933,0.0585,0.0221,-0.0564
Profit Margin,0.145,0.084,0.101,0.073,0.061,0.337,0.012,-0.164
Free Cash Flow margin,0.1313,0.2015,0.1135,0.1615,-0.0048,-0.062,-0.1738,-0.2318
EBITDA,51750000.0,41958000.0,36289000.0,28761000.0,22581000.0,12954000.0,6059000.0,1470000.0
EBIT,40455000.0,29656000.0,22731000.0,14749000.0,10501000.0,4410000.0,1075000.0,-1728000.0
Consolidated Income,51845000.0,21002000.0,20519000.0,11585000.0,6826000.0,25435000.0,564000.0,-2002000.0
Earnings Before Tax Margin,0.113,0.1189,0.112,0.0926,0.0893,0.051,0.012,-0.0649
Net Profit Margin,0.1448,0.0842,0.1012,0.0729,0.0607,0.3371,0.0116,-0.0654
