Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,7217000.0,6691000.0,6400000.0,8071000.0,235000.0,10680000.0,26086000.0,1836000.0,11216000.0
Revenue Growth,0.0786,0.0455,-0.207,33.3447,-0.978,-0.5906,13.2081,-0.8363,1.077
Cost of Revenue,2289000.0,2189000.0,2046000.0,10065000.0,1655000.0,17534000.0,33369000.0,6086000.0,2566000.0
Gross Profit,4928000.0,4502000.0,4354000.0,-1994000.0,-1420000.0,-6854000.0,-7283000.0,-4250000.0,8650000.0
R&D Expenses,3909000.0,3091000.0,3718000.0,3634000.0,5528000.0,4575000.0,7009000.0,17774000.0,13353000.0
SG&A Expense,3355000.0,3512000.0,3890000.0,4242000.0,4642000.0,5610000.0,7063000.0,8729000.0,8600000.0
Operating Expenses,6888000.0,8365000.0,10675000.0,28164000.0,20912000.0,283030000.0,95927000.0,69507000.0,40900000.0
Operating Income,-1960000.0,-3863000.0,-6321000.0,-30158000.0,-22332000.0,-289884000.0,-103210000.0,-73757000.0,-32250000.0
Interest Expense,0.0,0.0,515000.0,126000.0,0.0,0.0,257000.0,1254000.0,0.0
Earnings before Tax,-1932000.0,-3879000.0,-10659000.0,-25383000.0,-18823000.0,-290066000.0,-100039000.0,-64800000.0,-31847000.0
Income Tax Expense,13000.0,13000.0,0.0,0.0,0.0,-49686000.0,-8014000.0,-2129000.0,1427000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-1945000.0,-3892000.0,-10659000.0,-25383000.0,-18823000.0,-240380000.0,-92025000.0,-62671000.0,-33274000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-1945000.0,-3892000.0,-10659000.0,-25383000.0,-18823000.0,-240380000.0,-92025000.0,-62671000.0,-33274000.0
EPS,-0.02,-0.04,-0.13,-0.48,-0.41,-5.61,-2.45,-2.94,-3.72
EPS Diluted,-0.02,-0.04,-0.13,-0.48,-0.41,-5.61,-2.45,-2.94,-3.72
Weighted Average Shs Out,95620796.0,92005448.0,88920041.0,53335333.0,53022833.0,43218333.0,42578333.0,35685035.0,15124567.0
Weighted Average Shs Out (Dil),94003165.0,90468606.0,81651896.0,52972352.0,45862419.0,42838735.0,37522871.0,21280916.0,8947739.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.6828,0.6728,0.6803,-0.2471,-6.0426,-0.6418,-0.2792,-2.3148,0.7712
EBITDA Margin,-0.268,-0.58,-1.343,-2.574,-66.787,-26.511,-3.441,-33.09,-2.742
EBIT Margin,-0.2677,-0.5797,-1.585,-3.1294,-80.0979,-27.1597,-3.8251,-34.6111,-2.8394
Profit Margin,-0.27,-0.582,-1.665,-3.145,-80.098,-22.507,-3.528,-34.135,-2.967
Free Cash Flow margin,-0.8124,-0.2557,-0.9773,-1.2364,-80.6766,-2.7786,-1.7734,-40.9009,-2.8582
EBITDA,-1932000.0,-3879000.0,-8596000.0,-20777000.0,-15695000.0,-283139000.0,-89770000.0,-60754000.0,-30752000.0
EBIT,-1932000.0,-3879000.0,-10144000.0,-25257000.0,-18823000.0,-290066000.0,-99782000.0,-63546000.0,-31847000.0
Consolidated Income,-1945000.0,-3892000.0,-10659000.0,-25383000.0,-18823000.0,-240380000.0,-92025000.0,-62671000.0,-33274000.0
Earnings Before Tax Margin,-0.2677,-0.5797,-1.6655,-3.145,-80.0979,-27.1597,-3.835,-35.2941,-2.8394
Net Profit Margin,-0.2695,-0.5817,-1.6655,-3.145,-80.0979,-22.5075,-3.5278,-34.1345,-2.9667
