Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-06-30
Revenue,0.0,0.0,0.0,,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,,0.0
Gross Profit,0.0,0.0,0.0,0.0,-212501.4405
R&D Expenses,10854074.0741,28413197.172,0.0,,0.0
SG&A Expense,1745185.1852,2113904.1634,1578869.0476,,605467.0947
Operating Expenses,14597777.7778,33279654.3598,4732142.8571,1446282.504,2556745.8946
Operating Income,-14597777.7778,-33279654.3598,-4732142.8571,-1446282.504,-2556745.8946
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-13091851.8519,-28672427.337,-3165922.619,,-1605620.3852
Income Tax Expense,0.0,0.0,0.0,,-62600.321
Net Income - Non-Controlling int,0.0,0.0,0.0,,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0
Net Income,-13091851.8519,-28672427.337,-3165922.619,,-1543020.0642
Preferred Dividends,0.0,0.0,0.0,,0.0
Net Income Com,-13091851.8519,-28672427.337,-3165922.619,,-1543020.0642
EPS,-0.1556,-0.3771,-0.0521,,-0.0642
EPS Diluted,-0.1556,-0.3771,-0.0521,,-0.0642
Weighted Average Shs Out,58330540.7407,61858782.4038,,,
Weighted Average Shs Out (Dil),63714968.8889,60226886.8814,43203597.4702,,20145588.2825
Dividend per Share,0.0,0.0,0.0,,0.0
Gross Margin,0.0,0.0,0.0,,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,,0.0
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,,0.0
EBITDA,-12897777.7778,-28473684.2105,-3165922.619,,-1605620.3852
EBIT,-13091851.8519,-28672427.337,-3165922.619,-1605620.3852,-2556745.8946
Consolidated Income,-13091851.8519,-28672427.337,-3165922.619,,-1543020.0642
Earnings Before Tax Margin,0.0,0.0,0.0,,0.0
Net Profit Margin,0.0,0.0,0.0,,0.0
