date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1696941000.0,1734900000.0,1754268000.0,1680266000.0,1572974000.0,1304605000.0,1393570000.0,1275852000.0,1173884000.0,1272188000.0,1307251000.0,1269578000.0,1005790000.0,695914000.0,656882000.0,1391644000.0,1121701000.0,1250052000.0,423919000.0,1558558000.0,1623836000.0,791900000.0,679200000.0,313700000.0,162600000.0,149900000.0,145500000.0,139400000.0,135300000.0,133400000.0,127500000.0,120000000.0,283900000.0,122400000.0,111900000.0,113900000.0
,costOfRevenue,987808000.0,1066823000.0,1107316000.0,1017893000.0,955531000.0,817996000.0,940877000.0,837828000.0,735263000.0,574989000.0,626528000.0,652750000.0,449742000.0,175919000.0,203473000.0,954968000.0,703261000.0,718450000.0,65432000.0,1165144000.0,1371841000.0,637300000.0,531500000.0,177100000.0,34200000.0,39300000.0,42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,709133000.0,668077000.0,646952000.0,662373000.0,617443000.0,486609000.0,452693000.0,438024000.0,438621000.0,697199000.0,680723000.0,616828000.0,556048000.0,519995000.0,453409000.0,436676000.0,418440000.0,531602000.0,358487000.0,393414000.0,251995000.0,154600000.0,147700000.0,136600000.0,128400000.0,110600000.0,103500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.417889013230277,0.385080984494784,0.368787437267282,0.394207226712913,0.39253223511641,0.372993358142886,0.324844105427069,0.343318817543101,0.373649355472943,0.548031423028672,0.520728612944262,0.485852779427495,0.552847015778642,0.747211580741298,0.690244214333777,0.313784272414497,0.373040587464931,0.425263909021385,0.845649758562367,0.252421789885266,0.155185006367638,0.195226670034095,0.2174617196702,0.435447880140261,0.789667896678967,0.737825216811207,0.711340206185567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154187000.0,138568000.0,115568000.0,91883000.0,95751000.0,68859000.0,73690000.0,67864000.0,80635000.0,44423000.0,18300000.0,15700000.0,11600000.0,8500000.0,9200000.0,7900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2293000.0,-6212000.0,-1799000.0,-213000.0,1233000.0,1884000.0,1688000.0,1277000.0,2415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,280830000.0,262035000.0,249915000.0,245637000.0,287900000.0,207206000.0,192163000.0,182472000.0,197171000.0,510960000.0,486821000.0,446695000.0,500171000.0,340444000.0,300737000.0,350740000.0,284521000.0,400592000.0,230474000.0,223235000.0,137245000.0,92800000.0,98400000.0,77600000.0,74100000.0,68400000.0,64700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1268638000.0,1328858000.0,1357231000.0,1263530000.0,1243431000.0,1025202000.0,1133040000.0,1020300000.0,932434000.0,1085949000.0,1113349000.0,1099445000.0,949913000.0,516363000.0,504210000.0,1305708000.0,987782000.0,1119042000.0,295906000.0,1388379000.0,1509086000.0,730100000.0,629900000.0,254700000.0,108300000.0,107700000.0,106700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,144931000.0,139291000.0,141616000.0,138118000.0,135412000.0,83719000.0,70960000.0,111788000.0,113610000.0,105424000.0,92720000.0,84690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,224457000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,652760000.0,610582000.0,593207000.0,605785000.0,521248000.0,438278000.0,412226000.0,399769000.0,400454000.0,323847000.0,321490000.0,293042000.0,154062000.0,280119000.0,244471000.0,160064000.0,221448000.0,204393000.0,189142000.0,214354000.0,144618000.0,80500000.0,70300000.0,79600000.0,74000000.0,59500000.0,54700000.0,139400000.0,135300000.0,133400000.0,127500000.0,120000000.0,283900000.0,122400000.0,111900000.0,113900000.0
,EBITDARatio,0.384668647878742,0.351940745864315,0.338150727254901,0.360529225729736,0.331377378138482,0.335946895803711,0.295805736346219,0.313334932264871,0.341135921436871,0.254559074602181,0.245928287681555,0.230818429430882,0.153175116077909,0.402519564199025,0.372168821797522,0.115017921249975,0.197421594524744,0.16350759808392,0.446174858876342,0.137533540618957,0.089059486302804,0.101654249273898,0.103504122497055,0.253745616831368,0.45510455104551,0.396931287525017,0.375945017182131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,428303000.0,406042000.0,397037000.0,416736000.0,329543000.0,279403000.0,260530000.0,255552000.0,241450000.0,186239000.0,193902000.0,170133000.0,55877000.0,179551000.0,152672000.0,85936000.0,133919000.0,131010000.0,128013000.0,170179000.0,114750000.0,61800000.0,49300000.0,59000000.0,54300000.0,42200000.0,38800000.0,139400000.0,135300000.0,133400000.0,127500000.0,120000000.0,283900000.0,122400000.0,111900000.0,113900000.0
,operatingIncomeRatio,0.252397107501086,0.234043460718197,0.226326308180962,0.248017873360527,0.209503144997947,0.214166740124405,0.186951498668886,0.200299094252311,0.205684718421922,0.146392671523391,0.14832805635643,0.13400752060921,0.0555553346125931,0.258007454944145,0.232419216845644,0.0617514249333881,0.119389213346516,0.104803640168569,0.301975141477499,0.109190033351341,0.0706660032170736,0.0780401565854275,0.072585394581861,0.188077781319732,0.333948339483395,0.28152101400934,0.266666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,-9152000.0,-25481000.0,-1180000.0,2108000.0,-102454000.0,-251232000.0,2682000.0,32053000.0,7098000.0,-25364000.0,-9452000.0,23673000.0,9078000.0,-868000.0,2284000.0,15178000.0,304000.0,7408000.0,8609000.0,9876000.0,2996000.0,6400000.0,3000000.0,1700000.0,3100000.0,2400000.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,275681000.0,242902000.0,255882000.0,281742000.0,93106000.0,-53927000.0,194177000.0,177540000.0,136895000.0,57468000.0,92424000.0,110728000.0,-81562000.0,145765000.0,107848000.0,54059000.0,83953000.0,86915000.0,92855000.0,138621000.0,83206000.0,52900000.0,37500000.0,46700000.0,43900000.0,36300000.0,34200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.162457622274434,0.14000922243357,0.145862547797714,0.167677022566665,0.0591910610092729,-0.0413358832750143,0.139337815825542,0.139154071161859,0.116617144453796,0.045172568834166,0.0707010359907929,0.0872163821364264,-0.0810924745722268,0.209458352612535,0.164181694733605,0.038845423111083,0.0748443658336758,0.0695291075891243,0.219039486316961,0.0889418295629678,0.0512403961976456,0.0668013638085617,0.0552120141342756,0.148868345553076,0.269987699876999,0.24216144096064,0.235051546391753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,32918000.0,29580000.0,-23667000.0,73367000.0,10475000.0,-22160000.0,65395000.0,61608000.0,48400000.0,18224000.0,25298000.0,33315000.0,-29395000.0,45641000.0,33802000.0,18299000.0,26704000.0,29920000.0,29662000.0,50544000.0,30358000.0,15800000.0,11700000.0,14300000.0,13600000.0,10700000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,227608000.0,199310000.0,258442000.0,177034000.0,72970000.0,-32111000.0,128781000.0,114962000.0,81528000.0,49730000.0,68685000.0,81555000.0,105080000.0,98772000.0,81019000.0,33420000.0,57973000.0,61222000.0,61452000.0,88077000.0,52848000.0,37100000.0,25800000.0,32400000.0,30300000.0,25600000.0,23800000.0,22900000.0,23600000.0,22700000.0,22900000.0,21100000.0,21900000.0,20400000.0,15800000.0,18000000.0
,netIncomeRatio,0.13412841106438,0.114882702173036,0.14732184592092,0.105360698841731,0.0463898322540614,-0.0246135803557399,0.0924108584427047,0.0901060624586551,0.0694514960592358,0.0390901344769798,0.052541554758803,0.0642378806185993,0.104475089233339,0.141931330595447,0.123338742727004,0.02401476239613,0.0516831134143591,0.0489755626165952,0.144961655410586,0.0565118526227449,0.032545158501228,0.0468493496653618,0.0379858657243816,0.103283391775582,0.186346863468635,0.170780520346898,0.163573883161512,0.164275466284075,0.174427198817443,0.170164917541229,0.179607843137255,0.175833333333333,0.0771398379711166,0.166666666666667,0.141197497765862,0.158033362598771
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.75206884046026,3.29,4.75,3.458647,1.41,-0.627049,2.881009,2.6,1.86,1.25,1.76495528831329,2.11205780286943,2.75,2.66,2.44,1.02,1.78,2.0,2.28,3.45,2.39,1.73,1.19,1.49,1.4,1.19,1.11,1.11,1.15,1.11,1.11,1.03,1.05,0.97,0.74,0.85
,EPSDiluted,3.75206884046026,3.28,4.66,3.34,1.37,-0.71,2.881009,2.59,1.85,1.24,1.75705405336267,2.10823596318892,2.75,2.64,2.42,1.0,1.76,1.97,2.26,3.42,2.37,1.73,1.19,1.49,1.4,1.19,1.11,1.11,1.15,1.11,1.11,1.03,1.05,0.97,0.74,0.85
,weightedAverageShsOut,62378000.0,60662000.0,54400000.0,53200000.0,51900000.0,51192141.0,44671846.0,44163000.0,43820000.0,39864000.0,38916000.0,38614000.0,38193000.0,37024000.0,33179000.0,32765000.0,32387000.0,30496000.0,26803000.0,25374000.0,22118000.0,21445087.0,21680672.0,21744966.0,21642857.0,21512605.0,21441441.0,20630631.0,20521739.0,20450450.0,20630631.0,20485437.0,20666667.0,20412371.0,20405405.0,20117647.0
,weightedAverageShsOutDil,62439000.0,60798000.0,55500000.0,55100000.0,53300000.0,51192141.0,44671846.0,44419000.0,44073000.0,40081000.0,39091000.0,38684000.0,38193000.0,37414000.0,33549000.0,33288000.0,32912000.0,31015000.0,27167000.0,25771000.0,22281000.0,21445087.0,21680672.0,21744966.0,21642857.0,21512605.0,21441441.0,20630631.0,20521739.0,20450450.0,20630631.0,20485437.0,20666667.0,20412371.0,20405405.0,20117647.0
