date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1804495000.0,1951703000.0,1428506000.0,1368636000.0,1166579000.0,1093774000.0,1070991000.0,1061834000.0,1157098000.0,1264146000.0,1284477000.0,1419601000.0,1488088000.0,1537976000.0,3267460000.0,2887326000.0,2152152000.0,1907228000.0,1729582000.0,1567488000.0,1395845000.0,1253100000.0,1002500000.0,901600000.0,800300000.0,682700000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1804495000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,677428000.0,536539000.0,515040000.0,475060000.0,450860000.0,445989000.0,441045000.0,454720000.0,466366000.0,697217000.0,553056000.0,501561000.0,455158000.0,974515000.0,836371000.0,731579000.0,672248000.0,607865000.0,566084000.0,495477000.0,457700000.0,378400000.0,339500000.0,297900000.0,252500000.0
,SellingAndMarketingExpenses,0.0,21371000.0,20881000.0,22948000.0,20264000.0,15477000.0,24037000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,140304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,140304000.0,1584000000.0,1067000000.0,1028000000.0,906000000.0,855000000.0,868000000.0,919000000.0,1281000000.0,1509000000.0,2470000000.0,3520000000.0,2920000000.0,2090000000.0,1730000000.0,1260000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,140304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,-291747000.0,454835000.0,195892000.0,139188000.0,123623000.0,118644000.0,109408000.0,118822000.0,150023000.0,217602000.0,334248000.0,498879000.0,779687000.0,1089456000.0,882592000.0,527378000.0,298341000.0,298428000.0,337536000.0,501097000.0,535473000.0,374700000.0,328700000.0,313300000.0,288400000.0,273900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,106107000.0,11603000.0,1167000.0,1059000.0,521000.0,56741000.0,54952000.0,59310000.0,64401000.0,47626000.0,46421000.0,37350000.0,70615000.0,208270000.0,231288000.0,193131000.0,161062000.0,112012000.0,97011000.0,87200000.0,80502000.0,72500000.0,60100000.0,49100000.0,43300000.0,38600000.0
,EBITDA,1770298000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.981048991546111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1664191000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.922247498607644,0.39197306147503,0.383165348972983,0.350814971986708,0.3329830212956,0.327830977880257,0.282503774541523,0.237916661173027,0.0272034002305768,-0.0470926617653341,-0.661101755811899,-1.13123898898352,-0.4436115337265,0.343096381217912,0.297947947335239,0.285392782110506,0.32027524078225,0.320622914512581,0.326020969228403,0.312597608402744,0.294971862921743,0.278748703216024,0.290872817955112,0.287156166814552,0.274022241659378,0.262926614911381
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,484665000.0,765015000.0,547354000.0,480138000.0,388451000.0,358573000.0,302559000.0,252628000.0,31477000.0,-59532000.0,-849170000.0,-1605908000.0,-660133000.0,527674000.0,973533000.0,824022000.0,689281000.0,611501000.0,563880000.0,489993000.0,411735000.0,349300000.0,291600000.0,258900000.0,219300000.0,179500000.0
