date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-12-21_FY,2009-12-31_FY
,revenue,144916000.0,328328000.0,324230000.0,298856000.0,293820000.0,276950000.0,197216000.0,126228000.0,100464000.0,73096000.0,25470000.0,25470000.0,21738000.0
,costOfRevenue,122583000.0,204638000.0,199983000.0,179515000.0,174480000.0,159318000.0,115577000.0,79146000.0,63740000.0,42167000.0,15025000.0,0.0,5926000.0
,grossProfit,22333000.0,123690000.0,124247000.0,119341000.0,119340000.0,117632000.0,81639000.0,47082000.0,36724000.0,30929000.0,10445000.0,25470000.0,15812000.0
,grossProfitRatio,0.154109967153385,0.37672693160498,0.383206365851402,0.399326096849319,0.406167041045538,0.424740927965337,0.413957285412948,0.37299172925183,0.365543876413442,0.423128488562986,0.410090302316451,1.0,0.727389824270862
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,11564000.0,14077000.0,14120000.0,12825000.0,11119000.0,11677000.0,9852000.0,8131000.0,7565000.0,5802000.0,3547000.0,3547000.0,7908000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-4385000.0,-1441000.0,-3806000.0,-523000.0,-4139000.0,-3743000.0,-1992000.0,-1635000.0,-1622000.0,0.0,0.0,22384000.0,0.0
,operatingExpenses,65435000.0,65582000.0,62289000.0,59117000.0,59894000.0,60658000.0,44562000.0,26380000.0,21838000.0,23094000.0,7717000.0,25931000.0,11782000.0
,costAndExpenses,188018000.0,270220000.0,262272000.0,238632000.0,234374000.0,219976000.0,160139000.0,105526000.0,85578000.0,65261000.0,22742000.0,25931000.0,17708000.0
,interestExpense,26982000.0,26758000.0,25232000.0,26554000.0,26557000.0,25679000.0,19336000.0,10232000.0,12586000.0,8190000.0,932000.0,932000.0,3573000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,53871000.0,51505000.0,48169000.0,46292000.0,48775000.0,48981000.0,34710000.0,18249000.0,14273000.0,11971000.0,2564000.0,2537000.0,2619000.0
