date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2245261000000.0,2076183000000.0,1882873000000.0,2493983000000.0,1831109000000.0,2312694000000.0,2173338000000.0,1823119000000.0,962163000000.0,283559000000.0,408183000000.0,209456000000.0,-436937000000.0,1709642062640.0,1640883596640.0,1374882318450.0,1169588804020.0,1146267782250.0,736978705340.0,555164192830.0,686919917190.0,466502252000.0,446230792050.0,458095952100.0,385230481272.0,259642748187.0,134524504170.0,125707535210.0,175809046259.0,237901155351.0,432088568160.0,441745425120.0
,depreciationAndAmortization,1644290000000.0,1605383000000.0,1792375000000.0,1734033000000.0,1610950000000.0,1625837000000.0,1409075000000.0,1250853000000.0,1105109000000.0,1067830000000.0,1175573000000.0,1414569000000.0,1495170000000.0,1483996431720.0,1379911587840.0,1213629961950.0,996300502260.0,956734828350.0,854480032460.0,807825703620.0,798779283180.0,796033688600.0,853757285350.0,651715356840.0,608233898488.0,555378226704.0,336769179418.0,459615099370.0,482293178367.0,472128938730.0,383896459872.0,339756171615.0
,deferredIncomeTax,649976000000.0,192147000000.0,-86594000000.0,-237961000000.0,-53299000000.0,32889000000.0,-26887000000.0,-56279000000.0,160008000000.0,6395000000.0,85710000000.0,25537000000.0,-194990000000.0,81064912920.0,132076578720.0,33309793350.0,84606726540.0,119161807650.0,-72907449960.0,-142479294880.0,50191688460.0,85593915400.0,21198046700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1063562000000.0,-313740000000.0,-51789000000.0,481424000000.0,131996000000.0,486320000000.0,194195000000.0,672963000000.0,292973000000.0,93916000000.0,487402000000.0,768168000000.0,154587000000.0,-240801678600.0,143858610720.0,-167137479000.0,50077745620.0,139178489250.0,126821211500.0,33626176870.0,201018973380.0,-375256877600.0,339287837350.0,-260284210785.0,486148934900.0,65877265359.0,-193250455027.0,13998129606.0,-182403085865.0,-211784990235.0,-145196646624.0,234844677150.0
,accountsReceivables,5027000000.0,248895000000.0,-246845000000.0,-105435000000.0,-264784000000.0,-25180000000.0,-69477000000.0,-121926000000.0,-168260000000.0,-585464000000.0,421423000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-242769000000.0,-114096000000.0,-166902000000.0,-171148000000.0,-246326000000.0,-68912000000.0,-171001000000.0,-110819000000.0,50483000000.0,-344923000000.0,51808000000.0,56059000000.0,192379000000.0,-149267127480.0,-133490422560.0,-249293789100.0,-191303422240.0,-52856549850.0,-37279537520.0,11696061520.0,-50191688460.0,-70797368200.0,-28343455700.0,-175239668835.0,-36205872300.0,-54738855999.0,-73336158728.0,-8052369914.0,30569455455.0,-17209496088.0,-66774191232.0,-3759341235.0
,accountsPayables,0.0,-76410000000.0,94887000000.0,46648000000.0,145957000000.0,120381000000.0,150058000000.0,65312000000.0,-209284000000.0,756363000000.0,-406210000000.0,649214000000.0,-837402000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-85038000000.0,136806000000.0,159750000000.0,423736000000.0,290203000000.0,297293000000.0,79759000000.0,201855000000.0,364857000000.0,111160000000.0,183384000000.0,-350147000000.0,291893000000.0,46265829760.0,156229744320.0,23540490000.0,0.0,29503754650.0,0.0,0.0,0.0,0.0,-4406335550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-236861000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465485000000.0,100775000000.0,-461215000000.0,68202214560.0,71752574880.0,62735405850.0,79674014980.0,0.0,134017577920.0,-41733674060.0,47921712600.0,76346073400.0,-47397879700.0,0.0,-12378076.0,0.0,0.0,1525815815.0,5537712873.0,13838045100.0,14818797600.0,22464727380.0
,netCashProvidedByOperatingActivites,2727162000000.0,3590643000000.0,3766597000000.0,4210009000000.0,3414237000000.0,4460857000000.0,3685753000000.0,3646035000000.0,2451316000000.0,1452435000000.0,2024009000000.0,2558530000000.0,1476905000000.0,2967394598400.0,3231929197920.0,2520480264300.0,2367487083080.0,2251980933550.0,2046481447340.0,1528728404580.0,1453541209020.0,1063810091400.0,1672382976450.0,886432969020.0,1522082493416.0,916241269950.0,432500168898.0,621223604111.0,503921201476.0,517844807724.0,698537441472.0,1051504485435.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3489498000000.0,-3595131000000.0,-3738887000000.0,-3598707000000.0,-3541437000000.0,-4059216000000.0,-3357568000000.0,-2678691000000.0,-1974152000000.0,-1532082000000.0,-1691191000000.0,-1437601000000.0,0.0,-2746834220320.0,-2830279727040.0,-2776718497950.0,-1920433289740.0,-1468306998200.0,-1580369255120.0,-1544677579380.0,-1222760329920.0,-1332614032200.0,-1710372734300.0,-1357824617115.0,-663229690156.0,-476188420158.0,-288117446407.0,-329723875635.0,-756554010135.0,-959429406906.0,-859669464864.0,-526733933040.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
