Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,69682.0,11415.0,7731.0,5000.0
Stock-based compensation,814666.0,279508.0,94094.0,
Operating Cash Flow,-9606310.0,-6153419.0,-3202670.0,-3335000.0
Capital Expenditure,-126867.0,-67002.0,-1865.0,-28000.0
Acquisitions and disposals,0.0,0.0,0.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,-126867.0,-67002.0,-1865.0,-28000.0
Issuance (repayment) of debt,0.0,554100.0,2956218.0,355040.0
Issuance (buybacks) of shares,3556393.0,17828520.0,2873.0,17.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,3337598.0,18382620.0,2959091.0,1980000.0
Effect of forex changes on cash,0.0,0.0,0.0,
Net cash flow / Change in cash,-6395579.0,12162199.0,-245444.0,-1382000.0
Free Cash Flow,-9733177.0,-6220421.0,-3204535.0,
Net Cash/Marketcap,0.3695,0.5836,0.0776,0.0776
