date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1515093000.0,2062017000.0,1903182000.0,1740905000.0,1569841000.0,1458445000.0,1352999000.0,1218776000.0,1070938000.0,973701000.0,878159000.0,774601000.0,697865000.0,625259000.0,551763000.0,472756000.0,407532000.0,345862000.0,291143000.0,243290000.0,209372000.0
,costOfRevenue,1210544000.0,1539081000.0,1429927000.0,1310295000.0,1178994000.0,1100690000.0,1039397000.0,937840000.0,825168000.0,766500000.0,698264000.0,617787000.0,559591000.0,509970000.0,459810000.0,400409000.0,347640000.0,295027000.0,248405000.0,208631000.0,180770000.0
,grossProfit,304549000.0,522936000.0,473255000.0,430610000.0,390847000.0,357755000.0,313602000.0,280936000.0,245770000.0,207201000.0,179895000.0,156814000.0,138274000.0,115289000.0,91953000.0,72347000.0,59892000.0,50835000.0,42738000.0,34659000.0,28602000.0
,grossProfitRatio,0.201010103010178,0.253604116745885,0.248665130292321,0.247348361915211,0.248972348155004,0.24529893139611,0.231782876410108,0.230506672267915,0.229490409342091,0.212797357710427,0.204854701711194,0.202444871617775,0.19813860847012,0.184385990445559,0.166653073874109,0.15303243110611,0.146962692500221,0.146980587633218,0.14679384357515,0.142459616096017,0.136608524540053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,219563000.0,221496000.0,201591000.0,188939000.0,163967000.0,148164000.0,137683000.0,141827000.0,123373000.0,92938000.0,83601000.0,72178000.0,63235000.0,52717000.0,44188000.0,37216000.0,33266000.0,28601000.0,24388000.0,20903000.0,18972000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,251215000.0,255117000.0,234160000.0,221500000.0,193609000.0,176153000.0,166682000.0,171902000.0,150306000.0,120365000.0,111232000.0,83907000.0,66611000.0,54633000.0,45200000.0,37764000.0,33643000.0,30814000.0,26292000.0,21816000.0,27365000.0
,costAndExpenses,1461759000.0,1794198000.0,1664087000.0,1531795000.0,1372603000.0,1276843000.0,1206079000.0,1109742000.0,975474000.0,886865000.0,809496000.0,701694000.0,626202000.0,564603000.0,505010000.0,438173000.0,381283000.0,325841000.0,274697000.0,230447000.0,208135000.0
,interestExpense,37682000.0,45154000.0,47508000.0,44039000.0,43005000.0,41609000.0,34709000.0,40626000.0,83864000.0,82908000.0,88999000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
