date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,965787000.0,1990346000.0,2155136000.0,1489855000.0,374773000.0,455404000.0
,costOfRevenue,1038065000.0,1786559000.0,1753863000.0,1228481000.0,396091000.0,430199000.0
,grossProfit,-72278000.0,203787000.0,401273000.0,261374000.0,-21318000.0,25205000.0
,grossProfitRatio,-0.0748384478150979,0.102387725551236,0.186193817930748,0.175435864564001,-0.0568824328326747,0.0553464616033236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,84098000.0,97589000.0,99052000.0,80089000.0,35789000.0,28765000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,437445000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,84098000.0,97589000.0,99052000.0,0.0,0.0,0.0
,costAndExpenses,1122163000.0,1884148000.0,1852915000.0,1308570000.0,431880000.0,458964000.0
,interestExpense,14505000.0,15664000.0,17145000.0,12636000.0,6126000.0,5501000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,180084000.0,165379000.0,125110000.0,81473000.0,41362000.0,36436000.0
,EBITDA,23708000.0,271577000.0,427331000.0,262758000.0,-15745000.0,32876000.0
,EBITDARatio,0.0245478557901483,0.136447130297948,0.198284934222249,0.176364814025526,-0.0420120979899833,0.072190845930207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-156376000.0,106198000.0,302221000.0,181285000.0,-57107000.0,-3560000.0
,operatingIncomeRatio,-0.161915619075428,0.0533565520768751,0.140232913375304,0.121679626540838,-0.152377572557255,-0.00781723480689673
,totalOtherIncomeExpensesNet,-20650000.0,-2601000.0,4342000.0,-148000.0,2673000.0,0.0
,incomeBeforeTax,-191531000.0,88916000.0,289418000.0,168501000.0,-60560000.0,-9061000.0
,incomeBeforeTaxRatio,-0.198315984787536,0.0446736396586322,0.134292221001366,0.113098925734384,-0.161591149842705,-0.0198966192655313
,incomeTaxExpense,-30857000.0,14052000.0,40385000.0,0.0,0.0,0.0
,netIncome,-115583000.0,39003000.0,126349000.0,168501000.0,-60560000.0,-9061000.0
,netIncomeRatio,-0.119677527239443,0.0195960903280133,0.0586269265605512,0.113098925734384,-0.161591149842705,-0.0198966192655313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.59790693173335,0.54,1.84,3.004161,-0.33,-0.133653
,EPSDiluted,-1.59790693173335,0.53,1.81,3.004161,-0.33,-0.133653
,weightedAverageShsOut,91026000.0,72334000.0,68838000.0,118195409.0,67794887.0,67794887.0
,weightedAverageShsOutDil,91026000.0,105256000.0,117838000.0,118195409.0,67794887.0,118195409.0
