date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2012-12-31_FY
,revenue,432222000.0,387896000.0,330896000.0,268130000.0,199046000.0,133919000.0,76970000.0,29279000.0
,costOfRevenue,123486000.0,110347000.0,103875000.0,84455000.0,64798000.0,45412000.0,27913000.0,11728000.0
,grossProfit,308736000.0,277549000.0,227021000.0,183675000.0,134248000.0,88507000.0,49057000.0,17551000.0
,grossProfitRatio,0.714299596040923,0.715524264235775,0.686079614138581,0.685022190728378,0.674457160656331,0.660899498950858,0.637352215148759,0.599439871580314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,43640000.0,45581000.0,36220000.0,30060000.0,21528000.0,16265000.0,8189000.0,1889000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1211000.0,452000.0,-91000.0,-58000.0,-515000.0,-337000.0,-1256000.0,39000.0
,operatingExpenses,285108000.0,150700000.0,125367000.0,105175000.0,76592000.0,56916000.0,0.0,0.0
,costAndExpenses,285108000.0,261047000.0,229242000.0,189630000.0,141390000.0,102328000.0,59887000.0,17443000.0
,interestExpense,62595000.0,56464000.0,42724000.0,34068000.0,24109000.0,20779000.0,24053000.0,17054000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,117174000.0,105119000.0,89147000.0,75115000.0,55064000.0,40651000.0,23785000.0,3826000.0
,EBITDA,264288000.0,231968000.0,190801000.0,153615000.0,112720000.0,72242000.0,40868000.0,15662000.0
,EBITDARatio,0.611463553451698,0.59801596304164,0.576619239882017,0.572912393242084,0.56630125699587,0.539445485704045,0.530960114330259,0.534922640800574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,147114000.0,126849000.0,101654000.0,78500000.0,57656000.0,31591000.0,17083000.0,11836000.0
,operatingIncomeRatio,0.340366755972625,0.32701806669829,0.307208307141821,0.29276843322269,0.289661686243381,0.235896325390721,0.221943614395219,0.404248778988353
,totalOtherIncomeExpensesNet,-3370000.0,-3021000.0,-1786000.0,2725000.0,-8681000.0,-6016000.0,-9387000.0,1766000.0
,incomeBeforeTax,81149000.0,67364000.0,57144000.0,47157000.0,24866000.0,4796000.0,-16357000.0,-3452000.0
,incomeBeforeTaxRatio,0.187748425577597,0.173665106110916,0.172694743967893,0.175873643381942,0.124925896526431,0.0358126927471083,-0.21251136806548,-0.117900201509614
,incomeTaxExpense,1671000.0,1351000.0,818000.0,1159000.0,0.0,0.0,0.0,0.0
,netIncome,48609000.0,3983000.0,14109000.0,2961000.0,17965000.0,12440000.0,0.0,-3452000.0
,netIncomeRatio,0.112463039826756,0.0102682162229051,0.0426387747207582,0.0110431507104763,0.0902555188247943,0.0928919720129332,0.0,-0.117900201509614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.730446150840759,-0.15,0.07,0.01,0.6,0.8,0.0,-0.1726
,EPSDiluted,0.729788160403561,-0.15,0.07,0.01,0.31,0.17,0.0,-0.1726
,weightedAverageShsOut,66547000.0,58208000.0,53293000.0,44423000.0,29887000.0,15463000.0,20000000.0,20000000.0
,weightedAverageShsOutDil,66547000.0,58208000.0,53293000.0,44423000.0,78747000.0,45409000.0,20000000.0,20000000.0
