date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,8558874000.0,7280431000.0,7724771000.0,7034209000.0,6367284000.0,3564425000.0,1604096000.0,1489892000.0,1070676000.0,779093000.0,700343000.0,677886000.0,1034524000.0,1592462000.0,2239454000.0,2337757000.0,2058047000.0,1675093000.0,1500006000.0,1513545000.0
,costOfRevenue,6336290000.0,5303602000.0,5801831000.0,5306818000.0,4770536000.0,2662967000.0,1247099000.0,1169972000.0,856110000.0,621148000.0,568587000.0,535480000.0,811372000.0,1202156000.0,1652899000.0,1745230000.0,1574535000.0,1300410000.0,1155375000.0,1158245000.0
,grossProfit,2222584000.0,1976829000.0,1922940000.0,1727391000.0,1596748000.0,901458000.0,356997000.0,319920000.0,214566000.0,157945000.0,131756000.0,142406000.0,223152000.0,390306000.0,586555000.0,592527000.0,483512000.0,374683000.0,344631000.0,355300000.0
,grossProfitRatio,0.259681822632276,0.271526369798711,0.24893165117775,0.245570042061588,0.250773799315375,0.252904185106995,0.222553388325886,0.21472697349875,0.200402362619504,0.202729327564232,0.188130673113032,0.210073670204135,0.215705000560644,0.2450959583337,0.26191875341043,0.253459619626847,0.234937297350352,0.223678924095558,0.229753080987676,0.234746902140339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1678730000.0,1584523000.0,1553972000.0,1442288000.0,1360412000.0,810841000.0,306508000.0,271885000.0,222263000.0,195420000.0,194650000.0,201403000.0,292286000.0,375621000.0,439944000.0,467355000.0,376096000.0,327027000.0,0.0,324430000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1678730000.0,1584523000.0,1553972000.0,1442288000.0,1360412000.0,810841000.0,306508000.0,271885000.0,222263000.0,195420000.0,194650000.0,201403000.0,297095000.0,403181000.0,446707000.0,467355000.0,376096000.0,328198000.0,0.0,324430000.0
,costAndExpenses,8015020000.0,6888125000.0,7355803000.0,6749106000.0,6130948000.0,3473808000.0,1553607000.0,1441857000.0,1078373000.0,816568000.0,763237000.0,736883000.0,1108467000.0,1605337000.0,2099606000.0,2212585000.0,1950631000.0,1628608000.0,1155375000.0,1482675000.0
,interestExpense,135688000.0,109551000.0,108213000.0,193174000.0,214667000.0,109199000.0,30349000.0,89638000.0,45139000.0,24939000.0,31672000.0,27045000.0,25664000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
