date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,189492000.0,189492000.0,143751000.0,109283000.0,84542000.0,62872000.0,47736000.0,37176000.0
,costOfRevenue,110512000.0,55256000.0,41493000.0,29015000.0,22940000.0,16908000.0,12715000.0,9772000.0
,grossProfit,115870000.0,134236000.0,102258000.0,80268000.0,61602000.0,45964000.0,35021000.0,27404000.0
,grossProfitRatio,0.611477001667617,0.708399299178857,0.71135505144312,0.734496673773597,0.72865557947529,0.731072655554142,0.733639182168594,0.737142242306865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,5174000.0,5174000.0,5289000.0,5060000.0,4476000.0,4312000.0,2843000.0,2443000.0
,GeneralAndAdministrativeExpenses,51540000.0,39644000.0,33608000.0,26914000.0,19060000.0,13716000.0,10225000.0,8283000.0
,SellingAndMarketingExpenses,78920000.0,78920000.0,60371000.0,44396000.0,33794000.0,24485000.0,18154000.0,14298000.0
,otherExpenses,0.0,631000.0,486000.0,292000.0,38000.0,-194000.0,-4000.0,4000.0
,operatingExpenses,123738000.0,123738000.0,99268000.0,76370000.0,57330000.0,0.0,0.0,0.0
,costAndExpenses,234250000.0,178994000.0,140761000.0,105385000.0,80270000.0,59421000.0,43937000.0,34796000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2794000.0,3538000.0,3635000.0,1849000.0,799000.0,827000.0,706000.0,585000.0
,EBITDA,13292000.0,14036000.0,6625000.0,5747000.0,5071000.0,4278000.0,4505000.0,2965000.0
,EBITDARatio,0.0701454414962109,0.0740717286217888,0.0460866359190545,0.0525882342175819,0.0599820207707412,0.0680430080162871,0.0943732193732194,0.0797557564019798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,10498000.0,10498000.0,2990000.0,3898000.0,4272000.0,3451000.0,3799000.0,2380000.0
,operatingIncomeRatio,0.0554007557047263,0.0554007557047263,0.0207998553053544,0.0356688597494578,0.0505310969695536,0.0548892988929889,0.0795835428188369,0.0640197977189585
,totalOtherIncomeExpensesNet,631000.0,631000.0,486000.0,292000.0,38000.0,-194000.0,-4000.0,4000.0
,incomeBeforeTax,11129000.0,11129000.0,3476000.0,4190000.0,4310000.0,3257000.0,3795000.0,2384000.0
,incomeBeforeTaxRatio,0.0587307115867688,0.0587307115867688,0.0241807013516428,0.038340821536744,0.0509805777010243,0.05180366458837,0.0794997486173957,0.0641273940176458
,incomeTaxExpense,158000.0,158000.0,-3147000.0,-1665000.0,1431000.0,1864000.0,1725000.0,-772000.0
,netIncome,10971000.0,10971000.0,6623000.0,5855000.0,2879000.0,1393000.0,2070000.0,3156000.0
,netIncomeRatio,0.0578969032993477,0.0578969032993477,0.0460727229723619,0.0535764940567151,0.0340540796290601,0.0221561267336811,0.0433634992458522,0.0848934796642996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.565059920764909,0.58,0.36,0.34,0.096948,0.11,0.006967,0.031014
,EPSDiluted,0.555567793475231,0.56,0.34,0.31,0.096948,0.1,0.006967,0.031014
,weightedAverageShsOut,19415640.0,18919007.0,18252689.0,17355175.0,16833737.0,12985058.0,13348946.0,13348946.0
,weightedAverageShsOutDil,19747365.0,19641143.0,19347632.0,18877863.0,16833737.0,14611680.0,13348946.0,13348946.0
