date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,45804000000.0,33266000000.0,32753000000.0,28216000000.0,25638000000.0,22859000000.0,19960000000.0,18790000000.0,18380000000.0,17443951000.0,15638000000.0,14214196000.0
,costOfRevenue,15387000000.0,7439000000.0,7718000000.0,7040000000.0,5833000000.0,4500000000.0,4426000000.0,4581000000.0,4508000000.0,4639393000.0,4293000000.0,4056390000.0
,grossProfit,30417000000.0,25827000000.0,25035000000.0,21176000000.0,19805000000.0,18359000000.0,15534000000.0,14209000000.0,13872000000.0,12804558000.0,11345000000.0,10157806000.0
,grossProfitRatio,0.664068640293424,0.776378284133951,0.764357463438464,0.750496172384463,0.772486153366097,0.803140994794173,0.778256513026052,0.756200106439596,0.754733405875952,0.734040011921611,0.725476403632178,0.71462402797879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,6557000000.0,6792000000.0,10753000000.0,5309000000.0,4566000000.0,4435000000.0,3649000000.0,3193000000.0,3066000000.0,2617506000.0,2808000000.0,1707440000.0
,GeneralAndAdministrativeExpenses,11299000000.0,6942000000.0,7399000000.0,6275000000.0,5855000000.0,6387000000.0,7724000000.0,5352000000.0,4989000000.0,5893820000.0,3820000000.0,3348572000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5614000000.0,-3006000000.0,-18000000.0,-513000000.0,-232000000.0,-13000000.0,27000000.0,1000000.0,9000000.0,0.0,61000000.0,0.0
,operatingExpenses,17856000000.0,12844000000.0,18652000000.0,11584000000.0,10421000000.0,10822000000.0,12123000000.0,8545000000.0,8055000000.0,8511326000.0,6628000000.0,5056012000.0
,costAndExpenses,33243000000.0,20283000000.0,26370000000.0,18624000000.0,16254000000.0,15322000000.0,16549000000.0,13126000000.0,12563000000.0,13150719000.0,10921000000.0,9112402000.0
,interestExpense,2454000000.0,1784000000.0,1348000000.0,1150000000.0,1047000000.0,719000000.0,429000000.0,299000000.0,104000000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
