date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY
,revenue,503327000.0,570341000.0,540768000.0,431943000.0,544325000.0,531379000.0,521300000.0,349100000.0,321700000.0,262800000.0,174100000.0,157500000.0,121500000.0,101900000.0,89900000.0
,costOfRevenue,312759000.0,359175000.0,334888000.0,291472000.0,338599000.0,316977000.0,345700000.0,225400000.0,195400000.0,171700000.0,113900000.0,102900000.0,84900000.0,66100000.0,58000000.0
,grossProfit,190568000.0,211166000.0,205880000.0,140471000.0,205726000.0,214402000.0,175600000.0,123700000.0,126300000.0,91100000.0,60200000.0,54600000.0,36600000.0,35800000.0,32000000.0
,grossProfitRatio,0.378616684580799,0.370245169118124,0.380717793952305,0.325207261143253,0.377946998576218,0.403482260307615,0.336850182236716,0.354339730736179,0.392601802921977,0.346651445966514,0.345778288340034,0.346666666666667,0.301234567901235,0.351324828263003,0.3559510567297
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,41876000.0,37025000.0,36605000.0,30109000.0,36564000.0,35779000.0,36500000.0,32500000.0,25600000.0,20100000.0,13100000.0,8800000.0,1900000.0,2600000.0,100000.0
,GeneralAndAdministrativeExpenses,43497000.0,9966000.0,21873000.0,14469000.0,22942000.0,20398000.0,-28216797000.0,-20412346000.0,-27601466000.0,-20419546000.0,14500000.0,-9968732000.0,-6342262000.0,14700000.0,12900000.0
,SellingAndMarketingExpenses,0.0,28926000.0,27158000.0,24412000.0,25637000.0,26263000.0,28257497000.0,20445846000.0,27636866000.0,20445846000.0,0.0,10021832000.0,6378462000.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,4061000.0,2601000.0,-6452434000.0,9320656000.0,792817000.0,9320656000.0,619013000.0,723269000.0,32706000.0,0.0,0.0
,operatingExpenses,85373000.0,75917000.0,85636000.0,68990000.0,85143000.0,82440000.0,77215883.0,65966583.0,79214622.0,57249869.0,27604422.0,61888611.0,38126426.0,17400000.0,12900000.0
,costAndExpenses,433899000.0,440947000.0,420524000.0,371673000.0,425487000.0,401358000.0,414000000.0,290200000.0,256300000.0,217400000.0,141500000.0,164800000.0,123000000.0,83500000.0,70900000.0
,interestExpense,17623000.0,575000.0,692000.0,938000.0,1404000.0,1821000.0,1998311000.0,2680141000.0,3097754000.0,1578610000.0,1070772000.0,954078000.0,1088582000.0,0.0,3900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,9167000.0,8454000.0,9288000.0,9636000.0,7365000.0,13159000.0,12800000.0,9200000.0,7600000.0,4400000.0,2600000.0,2200000.0,1800000.0,1600000.0,1600000.0
