date,,2021-08-25_FY,2020-08-26_FY,2019-08-28_FY,2018-08-29_FY,2017-08-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-3019000.0,-29450000.0,-15226000.0,-33568000.0,-23262000.0
,depreciationAndAmortization,2142000.0,11514000.0,13998000.0,17453000.0,20438000.0
,deferredIncomeTax,0.0,0.0,0.0,8192000.0,2792000.0
,stockBasedCompensation,183000.0,1034000.0,1140000.0,2144000.0,1561000.0
,changeInWorkingCapital,13830000.0,-6167000.0,-7130000.0,-6827000.0,-999000.0
,accountsReceivables,679000.0,0.0,0.0,-775000.0,-2092000.0
,inventory,-950000.0,345000.0,590000.0,432000.0,143000.0
,accountsPayables,1046000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,14718000.0,5054000.0,-5559000.0,-61814000.0,-27389000.0
,otherNonCashItems,-13117000.0,1472000.0,-5912000.0,4153000.0,9110000.0
,netCashProvidedByOperatingActivites,19000.0,-21597000.0,-13130000.0,-8453000.0,9640000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-433000.0,-2120000.0,-3987000.0,-13247000.0,-12502000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,114000.0,24902000.0,21836000.0,16261000.0,9286000.0
,netCashUsedForInvestingActivites,-319000.0,22782000.0,17849000.0,3014000.0,-3216000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-11816000.0,-93107000.0,-139079000.0,-148815000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,19700000.0,97422000.0,147144000.0,142148000.0
,netCashUsedProvidedByFinancingActivities,0.0,7884000.0,4315000.0,8065000.0,-6667000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-300000.0,9069000.0,9034000.0,2626000.0,-243000.0
,cashAtEndOfPeriod,21525000.0,21825000.0,12756000.0,3722000.0,1096000.0
,cashAtBeginningOfPeriod,21825000.0,12756000.0,3722000.0,1096000.0,1339000.0
,operatingCashFlow,19000.0,-21597000.0,-13130000.0,-8453000.0,9640000.0
,capitalExpenditure,-433000.0,-2120000.0,-3987000.0,-13247000.0,-12502000.0
,freeCashFlow,-414000.0,-23717000.0,-17117000.0,-21700000.0,-2862000.0
