date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,4445100000.0,4445400000.0,4647500000.0,5027200000.0,4990100000.0,4857800000.0,4627100000.0,4669100000.0,4365400000.0,4448709000.0,4093266000.0,3315912000.0,3572376000.0,2836088000.0,2303580000.0,2063957000.0,1336019000.0,701393000.0,546547000.0,887022000.0,673501000.0,102600000.0
,costOfRevenue,1871400000.0,1828600000.0,1906300000.0,1955100000.0,1885600000.0,1779200000.0,1768900000.0,1727700000.0,1656600000.0,1580119000.0,1351519000.0,1157802000.0,1165966000.0,927638000.0,754290000.0,652866000.0,410574000.0,257349000.0,230108000.0,372771000.0,237554000.0,45300000.0
,grossProfit,2573700000.0,2616800000.0,2741200000.0,3072100000.0,3104500000.0,3078600000.0,2858200000.0,2941400000.0,2708800000.0,2868590000.0,2741747000.0,2158110000.0,2406410000.0,1908450000.0,1549290000.0,1411091000.0,925445000.0,444044000.0,316439000.0,514251000.0,435947000.0,57300000.0
,grossProfitRatio,0.578997097928056,0.588653439510505,0.589822485207101,0.611095639719924,0.622131821005591,0.633743669974062,0.617708716042446,0.62997151485297,0.620515874833921,0.644814034813246,0.669818917216716,0.650834521543394,0.673616103120164,0.672916355204775,0.672557497460475,0.683682363537612,0.692688502184475,0.633088724866088,0.578978569089209,0.579749994926845,0.647284859265242,0.558479532163743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,958400000.0,955700000.0,1003200000.0,980700000.0,1013700000.0,994500000.0,1006200000.0,1043200000.0,1101600000.0,1026790000.0,917855000.0,741708000.0,731151000.0,622961000.0,480247000.0,355417000.0,238363000.0,176104000.0,161891000.0,159730000.0,87833000.0,41500000.0
,GeneralAndAdministrativeExpenses,255400000.0,244300000.0,231100000.0,227500000.0,224900000.0,228900000.0,231100000.0,217300000.0,203600000.0,179132000.0,177859000.0,159459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190301000.0,110205000.0,26200000.0
,SellingAndMarketingExpenses,938800000.0,939300000.0,927400000.0,950200000.0,972900000.0,943800000.0,1023600000.0,1075900000.0,1042000000.0,1001060000.0,857072000.0,734038000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5500000.0,900000.0,-1600000.0,-2700000.0,1800000.0,-5100000.0,6700000.0,9300000.0,25300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2152600000.0,2139300000.0,2161700000.0,2158400000.0,2211500000.0,2167200000.0,2260900000.0,2336400000.0,2351900000.0,2212348000.0,1957016000.0,1827952000.0,1711436000.0,1500688000.0,2510558000.0,954943000.0,699793000.0,373048000.0,337261000.0,473388000.0,231858000.0,71900000.0
,costAndExpenses,4024000000.0,3967900000.0,4068000000.0,4113500000.0,4097100000.0,3946400000.0,4029800000.0,4064100000.0,4008500000.0,3792467000.0,3308535000.0,2985754000.0,2877402000.0,2428326000.0,3264848000.0,1607809000.0,1110367000.0,630397000.0,567369000.0,846159000.0,469412000.0,117200000.0
,interestExpense,77000000.0,88700000.0,103200000.0,101200000.0,97700000.0,83300000.0,66900000.0,58400000.0,52900000.0,49500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
