date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-09-30_FY,1996-09-30_FY
,revenue,1963704000.0,2271575000.0,2011553000.0,1907218000.0,1601286000.0,1399924000.0,1254646000.0,1120797000.0,1024394000.0,1167046000.0,868632000.0,976988000.0,1152156000.0,940536000.0,838852000.0,809987000.0,721893000.0,710398000.0,615260000.0,543780000.0,553059000.0,475700000.0,410300000.0,330500000.0,188900000.0
,costOfRevenue,1187685000.0,1297323000.0,1144217000.0,1086042000.0,1152496000.0,1058432000.0,994174000.0,896609000.0,836018000.0,951501000.0,694157000.0,762577000.0,881532000.0,722150000.0,642485000.0,627612000.0,546898000.0,588045000.0,564770000.0,430301000.0,430379000.0,373823000.0,280400000.0,239000000.0,130700000.0
,grossProfit,776019000.0,974252000.0,867336000.0,821176000.0,448790000.0,341492000.0,260472000.0,224188000.0,188376000.0,215545000.0,174475000.0,214411000.0,270624000.0,218386000.0,196367000.0,182375000.0,174995000.0,122353000.0,50490000.0,113479000.0,122680000.0,101877000.0,129900000.0,91500000.0,58300000.0
,grossProfitRatio,0.395181249312524,0.428888326381475,0.431177304301701,0.430562211556309,0.28026848420582,0.243936099388253,0.20760597013022,0.200025517555811,0.183890182878853,0.184692805596352,0.20086181489975,0.219461242103281,0.234884859341964,0.232193132426616,0.234090161315703,0.225157934633519,0.242411271476521,0.172231622273711,0.0820628677307155,0.208685497811615,0.221820818393698,0.21416228715577,0.316597611503778,0.276853252647504,0.308628904182107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,278695000.0,274415000.0,251806000.0,236799000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250000.0,4400000.0,4700000.0,12700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,528267000.0,492532000.0,456268000.0,425956000.0,161488000.0,149123000.0,140601000.0,132688000.0,127581000.0,117957000.0,105166000.0,108277000.0,94619000.0,88108000.0,85932000.0,94046000.0,93184000.0,87866000.0,0.0,65478000.0,61435000.0,59506000.0,41300000.0,38700000.0,30800000.0
,costAndExpenses,1715952000.0,1789855000.0,1600485000.0,1511998000.0,1313984000.0,1207555000.0,1134775000.0,1029297000.0,963599000.0,1069458000.0,799323000.0,870854000.0,976151000.0,810258000.0,728417000.0,721658000.0,640082000.0,675911000.0,564770000.0,495779000.0,491814000.0,433329000.0,321700000.0,277700000.0,161500000.0
,interestExpense,106721000.0,79496000.0,63226000.0,54089000.0,42366000.0,51241000.0,63997000.0,38966000.0,33800000.0,33641000.0,17515000.0,27548000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25099000.0,-16000000.0,0.0,-14300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,249572000.0,218117000.0,204462000.0,189157000.0,161488000.0,149123000.0,140601000.0,132688000.0,127581000.0,117957000.0,110638000.0,107213000.0,93794000.0,87664000.0,86098000.0,89968000.0,86377000.0,82242000.0,68413000.0,65478000.0,61435000.0,53256000.0,36800000.0,34000000.0,18100000.0
,EBITDA,497324000.0,699837000.0,615530000.0,584377000.0,448790000.0,341492000.0,260472000.0,224188000.0,188376000.0,215545000.0,179947000.0,213347000.0,269799000.0,217942000.0,196533000.0,178297000.0,168188000.0,116729000.0,118903000.0,113479000.0,122680000.0,95627000.0,125400000.0,86800000.0,45500000.0
,EBITDARatio,0.253258128516314,0.308084478830767,0.305997405984332,0.306402833865872,0.28026848420582,0.243936099388253,0.20760597013022,0.200025517555811,0.183890182878853,0.184692805596352,0.207161375588281,0.218372180620438,0.234168810473582,0.231721061182134,0.234288050812301,0.22012328592928,0.232981896208995,0.164314933319069,0.193256509443162,0.208685497811615,0.221820818393698,0.201023754467101,0.305630026809651,0.262632375189107,0.240868184224457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,247752000.0,481720000.0,411068000.0,395220000.0,287302000.0,192369000.0,119871000.0,91500000.0,60795000.0,97588000.0,69309000.0,106134000.0,176005000.0,130278000.0,110435000.0,88329000.0,81811000.0,34487000.0,50490000.0,48001000.0,61245000.0,42371000.0,88600000.0,52800000.0,27400000.0
