date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,-6359000000.0,-13937000000.0,6904000000.0,81405000000.0,145915000000.0,720000000.0,476000000.0,973000000.0,87735000000.0,685000000.0,920000000.0,2487000000.0,30797000000.0
,costOfRevenue,3856000000.0,9010000000.0,4589000000.0,0.0,99595000000.0,928000000.0,16329000000.0,21130000000.0,49789000000.0,948000000.0,665000000.0,7093000000.0,15416000000.0
,grossProfit,-2503000000.0,-4927000000.0,2315000000.0,81405000000.0,46320000000.0,-208000000.0,-15853000000.0,-20157000000.0,37946000000.0,-263000000.0,255000000.0,-4606000000.0,15381000000.0
,grossProfitRatio,0.393615348325208,0.353519408768028,0.335312862108922,1.0,0.317445087893637,-0.288888888888889,-33.3046218487395,-20.7163412127441,0.432506981250356,-0.383941605839416,0.277173913043478,-1.85203055890631,0.499431762834042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,74000000.0,73000000.0,-43000000.0,0.0,-2630000000.0,0.0,-254000000.0,-494000000.0,881000000.0,0.0,0.0,-109000000.0,0.0
,GeneralAndAdministrativeExpenses,183000000.0,341000000.0,-231000000.0,0.0,-5161000000.0,-155000000.0,-322000000.0,-419000000.0,6250000000.0,-154000000.0,-123000000.0,-235000000.0,2091000000.0
,SellingAndMarketingExpenses,347000000.0,665000000.0,-301000000.0,0.0,-5346000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-134000000.0,941000000.0,-232000000.0,0.0,9153000000.0,148000000.0,-1293000000.0,796000000.0,2136000000.0,150000000.0,-149000000.0,303000000.0,271000000.0
,operatingExpenses,604000000.0,1079000000.0,-575000000.0,0.0,-3984000000.0,-7000000.0,-1293000000.0,-117000000.0,2136000000.0,-4000000.0,-123000000.0,-41000000.0,271000000.0
