date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,101984000.0,96806000.0,79406000.0,153920000.0,38251000.0,40470000.0,45709000.0,43397000.0,44777000.0,49602000.0,36479000.0,33325000.0,41204000.0,42410000.0,41078000.0,40819000.0,29997000.0,22692000.0,12633000.0,26678000.0,27244000.0,22400000.0,23900000.0,24000000.0,15500000.0,13800000.0,13000000.0,10600000.0,10100000.0,11000000.0,9500000.0,7100000.0
,depreciationAndAmortization,94643000.0,89476000.0,81975000.0,78416000.0,81179000.0,84280000.0,81125000.0,76849000.0,72476000.0,67395000.0,62577000.0,63130000.0,60416000.0,54002000.0,47461000.0,46433000.0,34501000.0,14692000.0,17872000.0,29632000.0,25716000.0,21500000.0,18800000.0,15800000.0,13300000.0,12400000.0,11400000.0,10900000.0,10300000.0,7900000.0,6900000.0,6000000.0
,deferredIncomeTax,-2193000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11533000.0,5915000.0,0.0,0.0,11161000.0,2223000.0,5332000.0,6792000.0,10600000.0,8900000.0,-600000.0,0.0,0.0,2900000.0,4200000.0,3600000.0,3800000.0,2900000.0,3500000.0
,stockBasedCompensation,5549000.0,5892000.0,4111000.0,3198000.0,3091000.0,3399000.0,3854000.0,3680000.0,3840000.0,5221000.0,4227000.0,3598000.0,3766000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-8854000.0,3127000.0,19072000.0,-683000.0,-19033000.0,-8388000.0,26848000.0,-15475000.0,256542000.0,-26051000.0,-4182000.0,-31301000.0,-121414000.0,8739000.0,258813000.0,-118301000.0,-95962000.0,3768000.0,-57178000.0,-2395000.0,-1223000.0,-2900000.0,-1100000.0,-10000000.0,3600000.0,-2600000.0,1000000.0,69700000.0,-67300000.0,-300000.0,-1100000.0,900000.0
,accountsReceivables,3440000.0,-7323000.0,-15725000.0,-10475000.0,-3752000.0,3882000.0,-15469000.0,2462000.0,-3848000.0,-17938000.0,-7385000.0,14121000.0,-15102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,57769000.0,66623000.0,63496000.0,44424000.0,45107000.0,64140000.0,72528000.0,45680000.0,61155000.0,-195387000.0,-169336000.0,-165154000.0,-133853000.0,-12439000.0,-21178000.0,-279991000.0,-161690000.0,-65728000.0,-69496000.0,-12318000.0,-9923000.0,-8700000.0,-5800000.0,-4700000.0,5300000.0,1700000.0,4300000.0,3300000.0,-66400000.0,900000.0,1200000.0,2300000.0
,otherNonCashItems,11000.0,11000.0,20000.0,50000.0,51000.0,0.0,0.0,0.0,0.0,0.0,1494000.0,1389000.0,1761000.0,4652000.0,3988000.0,0.0,0.0,113000.0,1333000.0,551000.0,0.0,0.0,0.0,100000.0,-100000.0,1400000.0,-3400000.0,-1600000.0,-1500000.0,100000.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,180504000.0,187994000.0,142667000.0,122389000.0,141761000.0,144552000.0,122986000.0,133643000.0,126381000.0,129311000.0,100598000.0,122400000.0,98738000.0,94892000.0,99119000.0,81853000.0,62272000.0,47944000.0,52251000.0,58938000.0,49966000.0,53200000.0,55700000.0,59200000.0,22100000.0,24000000.0,24700000.0,21500000.0,22500000.0,21000000.0,20200000.0,16700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-100053000.0,-179783000.0,-138735000.0,-109196000.0,-89586000.0,-140358000.0,-164937000.0,-144584000.0,-145966000.0,-172167000.0,-134893000.0,-72630000.0,-109375000.0,-114492000.0,-114167000.0,-116013000.0,-67053000.0,-36614000.0,-19408000.0,-48485000.0,-70819000.0,-49600000.0,-55200000.0,-72900000.0,-38300000.0,-23600000.0,-2500000.0,-28200000.0,-20600000.0,-31600000.0,-22500000.0,-19700000.0
,acquisitionsNet,0.0,-8000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,-88000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88297000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21100000.0,-100000.0,0.0,-100000.0,0.0,0.0
