date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,52618000.0,30154000.0,213463000.0,63916000.0,45912000.0,32931000.0,45371000.0,24261000.0
,depreciationAndAmortization,283039000.0,280969000.0,271441000.0,239044000.0,175285000.0,151614000.0,137188000.0,119904000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,8916000.0,10127000.0,9755000.0,6870000.0,7071000.0,5724000.0,4383000.0,5648000.0
,changeInWorkingCapital,22735000.0,-78370000.0,10198000.0,55861000.0,16064000.0,13506000.0,-24807000.0,7931000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,31711000.0,55611000.0,133981000.0,123783000.0,67922000.0,51858000.0,38352000.0,63159000.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,387962000.0,340394000.0,337396000.0,307543000.0,203695000.0,191095000.0,168499000.0,147824000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-239424000.0,-576484000.0,253476000.0,-2328132000.0,-565399000.0,-244705000.0,-228417000.0,-340307000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-5093000.0,739000.0,703000.0,6708000.0,2078000.0,4711000.0,-2248000.0,-9011000.0
,netCashUsedForInvestingActivites,-319260000.0,-667289000.0,176309000.0,-2455096000.0,-606315000.0,-269264000.0,-259702000.0,-374700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1843922000.0,-1307361000.0,-386021000.0,-735024000.0,-969935000.0,-366856000.0,-505236000.0,-331963000.0
,commonStockIssued,50020000.0,323393000.0,72814000.0,1746956000.0,418891000.0,44324000.0,152014000.0,240657000.0
,commonStockRepurchased,-5192000.0,-12178000.0,-70319000.0,-3413000.0,-2642000.0,-1667000.0,-1056000.0,-522000.0
,dividendsPaid,-275816000.0,-256117000.0,-252651000.0,-207087000.0,-159174000.0,-146372000.0,-137158000.0,-129360000.0
,otherFinancingActivites,-36073000.0,-33683000.0,-7558000.0,-30364000.0,-8084000.0,-2603000.0,-16644000.0,-5369000.0
,netCashUsedProvidedByFinancingActivities,12447000.0,230981000.0,-498735000.0,2241068000.0,400781000.0,80826000.0,83535000.0,229001000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,81149000.0,-95914000.0,14970000.0,93515000.0,-1839000.0,2657000.0,-7668000.0,2125000.0
,cashAtEndOfPeriod,118765000.0,37616000.0,133530000.0,118560000.0,11231000.0,13070000.0,10413000.0,18081000.0
,cashAtBeginningOfPeriod,37616000.0,133530000.0,118560000.0,25045000.0,13070000.0,10413000.0,18081000.0,15956000.0
,operatingCashFlow,387962000.0,340394000.0,337396000.0,307543000.0,203695000.0,191095000.0,168499000.0,147824000.0
,capitalExpenditure,-74743000.0,-576484000.0,253476000.0,-2328132000.0,-565399000.0,-244705000.0,-228417000.0,-340307000.0
,freeCashFlow,313219000.0,248850000.0,259526000.0,242710000.0,160701000.0,161825000.0,139462000.0,122442000.0
