date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1997-12-31_FY
,revenue,1856555000.0,1698352000.0,1531575000.0,1444497000.0,1311291000.0,1213699000.0,1156757000.0,960200000.0,935000000.0,743203000.0,605700000.0,544200000.0,608500000.0,799200000.0,806000000.0,691066000.0,557600000.0,458500000.0,335800000.0,261700000.0,270100000.0,273800000.0,246300000.0,184400000.0
,costOfRevenue,700555000.0,646429000.0,603614000.0,547150000.0,501131000.0,472948000.0,449907000.0,358400000.0,338400000.0,272858000.0,227400000.0,208700000.0,250000000.0,312800000.0,315500000.0,280590000.0,217000000.0,171200000.0,125800000.0,107200000.0,115600000.0,95100000.0,85200000.0,62600000.0
,grossProfit,1156000000.0,1051923000.0,927961000.0,897347000.0,810160000.0,740751000.0,706850000.0,601800000.0,596600000.0,470345000.0,378300000.0,335500000.0,358500000.0,486400000.0,490500000.0,410476000.0,340600000.0,287300000.0,210000000.0,154500000.0,154500000.0,178700000.0,161100000.0,121800000.0
,grossProfitRatio,0.622658633867567,0.619378668261939,0.605886750567227,0.621217628004766,0.617833875165772,0.61032513003636,0.611061787393549,0.626744428244116,0.63807486631016,0.632862084787064,0.624566617137197,0.616501286291804,0.589153656532457,0.608608608608609,0.608560794044665,0.593975105127441,0.610832137733142,0.626608505997819,0.625372245384157,0.590370653419947,0.572010366530915,0.652666179693207,0.654080389768575,0.660520607375271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,40910000.0,34950000.0,28775000.0,27806000.0,27991000.0,15971000.0,8233000.0,9500000.0,6200000.0,4175000.0,2100000.0,2000000.0,3400000.0,5700000.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-612196000.0,137956000.0,119378000.0,127269000.0,109674000.0,99209000.0,84864000.0,62844000.0,66595000.0,58106000.0,53599000.0,49556000.0,58032000.0,64333000.0,65370000.0,0.0,41175000.0,244700000.0,188700000.0,163700000.0,178500000.0,192000000.0,149600000.0,0.0
,SellingAndMarketingExpenses,771195000.0,766922000.0,687380000.0,650357000.0,595845000.0,550475000.0,512007000.0,439156000.0,398205000.0,317502000.0,269901000.0,259244000.0,332068000.0,372467000.0,341630000.0,0.0,249925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,5907000.0,-877000.0,-717000.0,0.0,512007000.0,323000.0,5743000.0,0.0,260000.0,4010000.0,34594000.0,409000.0,5980000.0,0.0,1414000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,971104000.0,939828000.0,835533000.0,805432000.0,733510000.0,665655000.0,605104000.0,511100000.0,476800000.0,379783000.0,325900000.0,314800000.0,428000000.0,442900000.0,417700000.0,341887000.0,291100000.0,244700000.0,188900000.0,165100000.0,180400000.0,193500000.0,149600000.0,119700000.0
,costAndExpenses,1671659000.0,1586257000.0,1439147000.0,1352582000.0,1234641000.0,1138603000.0,1055011000.0,869500000.0,815200000.0,652641000.0,553300000.0,523500000.0,678000000.0,755700000.0,733200000.0,622477000.0,508100000.0,415900000.0,314700000.0,272300000.0,296000000.0,288600000.0,234800000.0,182300000.0
