date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,95361000.0,83256000.0,102397000.0,98673000.0,81349000.0,77502000.0,83499000.0,85335000.0,88374000.0,104121000.0,95493000.0,55364000.0,73075000.0,58203000.0,44445000.0,26536000.0,35454000.0,34713000.0,63175000.0,119530000.0,121503000.0,81521000.0,43300000.0
,costOfRevenue,65086000.0,58431000.0,65350000.0,64198000.0,54968000.0,60673000.0,66332000.0,73507000.0,63522000.0,59339000.0,58998000.0,41495000.0,55115000.0,37942000.0,31709000.0,24337000.0,35705000.0,32478000.0,74031000.0,82191000.0,66282000.0,51154000.0,23400000.0
,grossProfit,30275000.0,24825000.0,37047000.0,34475000.0,26381000.0,16829000.0,17167000.0,11828000.0,24852000.0,44782000.0,36495000.0,13869000.0,17960000.0,20261000.0,12736000.0,2199000.0,-251000.0,2235000.0,-10856000.0,37339000.0,55221000.0,30367000.0,19900000.0
,grossProfitRatio,0.317477794905674,0.29817670798501,0.361797708917253,0.349386356956817,0.324294090892328,0.217142783412041,0.205595276590139,0.138606667838519,0.281213931699369,0.430095753978544,0.382174609657252,0.250505743804638,0.245774888812863,0.348109203992921,0.286556418044774,0.0828685559240277,-0.0070795960963502,0.0643851006827413,-0.17184012663237,0.312381828829583,0.454482605367769,0.372505244047546,0.459584295612009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,7135000.0,5834000.0,5897000.0,4827000.0,5850000.0,5664000.0,4144000.0,3424000.0,3468000.0,2473000.0,2339000.0,1569000.0,2164000.0,1699000.0,2351000.0,1723000.0,1479000.0,1337000.0,4868000.0,8204000.0,8769000.0,3086000.0,2500000.0
,GeneralAndAdministrativeExpenses,19200000.0,19305000.0,19003000.0,17009000.0,13880000.0,16064000.0,14970000.0,16066000.0,15419000.0,14836000.0,13972000.0,13389000.0,15751000.0,13746000.0,12650000.0,12955000.0,11561000.0,10475000.0,18648000.0,21487000.0,18041000.0,14016000.0,5000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-189000.0,-182000.0,187000.0,-28000.0,199000.0,447000.0,361000.0,-748000.0,-761000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
