date,,2021-09-30_FY,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,79211000.0,53429000.0,45622000.0,33255000.0,17783000.0
,depreciationAndAmortization,52302000.0,62409000.0,61848000.0,55803000.0,47878000.0
,deferredIncomeTax,13763000.0,2095000.0,-2222000.0,-17633000.0,2341000.0
,stockBasedCompensation,0.0,17580000.0,13285000.0,10078000.0,8090000.0
,changeInWorkingCapital,170437000.0,129126000.0,15277000.0,-207247000.0,264355000.0
,accountsReceivables,501000.0,-62366000.0,8279000.0,2681000.0,-19131000.0
,inventory,-150857000.0,34080000.0,-24938000.0,-52122000.0,-29299000.0
,accountsPayables,69236000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,834643000.0,664206000.0,535080000.0,519803000.0,727050000.0
,otherNonCashItems,-244681000.0,-130631000.0,-21975000.0,146566000.0,-244103000.0
,netCashProvidedByOperatingActivites,71032000.0,134008000.0,111835000.0,20822000.0,96344000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-36951000.0,-48998000.0,-45361000.0,-50138000.0,-34937000.0
,acquisitionsNet,0.0,-10531000.0,-18719000.0,43795000.0,-34719000.0
,purchasesOfInvestments,-17211000.0,-130000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,231000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-2236000.0,796000.0,-10473000.0,-10099000.0,-46756000.0
,netCashUsedForInvestingActivites,-56167000.0,-58863000.0,-74553000.0,-16442000.0,-116412000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-27833000.0,-1308915000.0,-218248000.0,-300993000.0,-170454000.0
,commonStockIssued,0.0,178165000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-7479000.0,-1478000.0,-45605000.0,-15841000.0
,dividendsPaid,-17139000.0,-14529000.0,-13676000.0,-49797000.0,-10325000.0
,otherFinancingActivites,16727000.0,1220948000.0,198426000.0,412919000.0,191652000.0
,netCashUsedProvidedByFinancingActivities,-28245000.0,68190000.0,-34976000.0,16524000.0,-4968000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,2377000.0,313000.0,1173000.0,164000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,145712000.0,2619000.0,22077000.0,-24872000.0
,cashAtEndOfPeriod,0.0,218089000.0,72377000.0,69758000.0,47681000.0
,cashAtBeginningOfPeriod,0.0,72377000.0,69758000.0,47681000.0,72553000.0
,operatingCashFlow,71032000.0,134008000.0,111835000.0,20822000.0,96344000.0
,capitalExpenditure,-36951000.0,-48998000.0,-45361000.0,-50138000.0,-34937000.0
,freeCashFlow,34081000.0,85010000.0,66474000.0,-29316000.0,61407000.0
