date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,74461000.0,54637000.0,34046000.0,571000.0,572000.0,1916000.0,55846000.0,71095000.0,37471000.0
,costOfRevenue,2038000.0,2469000.0,633000.0,17000.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,72423000.0,52168000.0,33413000.0,554000.0,0.0,1916000.0,55846000.0,71095000.0,37471000.0
,grossProfitRatio,0.972629967365466,0.954810842469389,0.981407507489867,0.970227670753065,0.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,9746000.0,30034000.0,39300000.0,27168000.0,31230000.0,35895000.0,21860000.0,7410000.0,9192000.0
,GeneralAndAdministrativeExpenses,106841000.0,114369000.0,109135000.0,61312000.0,30326000.0,23458000.0,15472000.0,6667000.0,8330000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,116587000.0,144403000.0,148435000.0,88480000.0,61556000.0,59353000.0,37332000.0,14077000.0,17522000.0
,costAndExpenses,118625000.0,146872000.0,149068000.0,88497000.0,61556000.0,59353000.0,37332000.0,14077000.0,17522000.0
,interestExpense,13239000.0,15044000.0,19092000.0,4645000.0,0.0,0.0,0.0,4906000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,851000.0,1214000.0,1460000.0,1194000.0,808000.0,435000.0,155000.0,66000.0,41000.0
,EBITDA,-43313000.0,-91021000.0,-113562000.0,-86732000.0,-60176000.0,-57002000.0,18669000.0,57084000.0,19990000.0
,EBITDARatio,-0.581687057654343,-1.66592236030529,-3.33554602596487,-151.894921190893,-105.202797202797,-29.7505219206681,0.334294309350714,0.802925662845488,0.533479223933175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-44164000.0,-92235000.0,-115022000.0,-87926000.0,-60984000.0,-57437000.0,18514000.0,57018000.0,19949000.0
,operatingIncomeRatio,-0.5931158593089,-1.688141735454,-3.37842918404512,-153.985989492119,-106.615384615385,-29.9775574112735,0.331518819611073,0.801997327519516,0.532385044434363
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4818000.0,0.0
,incomeBeforeTax,-57403000.0,-105186000.0,-130999000.0,-91220000.0,-60173000.0,-57074000.0,17597000.0,52112000.0,18036000.0
,incomeBeforeTaxRatio,-0.770913632639905,-1.92517890806596,-3.84770604476297,-159.754816112084,-105.197552447552,-29.7881002087683,0.315098664183648,0.732991068288909,0.481332230258066
,incomeTaxExpense,0.0,0.0,0.0,-1730000.0,-115000.0,-5272000.0,7374000.0,1191000.0,300000.0
,netIncome,-57403000.0,-105186000.0,-130999000.0,-89490000.0,-60058000.0,-51802000.0,10223000.0,50921000.0,17736000.0
,netIncomeRatio,-0.770913632639905,-1.92517890806596,-3.84770604476297,-156.725043782837,-104.996503496503,-27.0365344467641,0.183056978118397,0.716238835361137,0.473326038803341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.07403259023738,-3.8,-4.87,-3.97,-2.77,-2.86,0.6,4.13,1.203556
,EPSDiluted,-2.07403259023738,-3.8,-4.87,-3.97,-2.77,-2.86,0.53,3.51,0.982212
,weightedAverageShsOut,27677000.0,27677000.0,26886000.0,22558000.0,21711000.0,18111000.0,14837000.0,13414000.0,9506000.0
,weightedAverageShsOutDil,27677000.0,27677000.0,26886000.0,22558000.0,21711000.0,18111000.0,17107000.0,15790000.0,11806000.0
