Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-01-03,2013-12-28,2012-12-29,2011-12-31,2011-01-01,2010-01-01
Revenue,280841419.0,201147682.0,138565782.0,175460438.0,199504628.0,196751175.0,166162142.0,170575298.0,151120668.0,103639587.0
Revenue Growth,0.3962,0.4516,-0.2103,-0.1205,0.014,0.1841,-0.0259,0.1287,0.4581,-0.3804
Cost of Revenue,229604080.0,173066732.0,121661303.0,150141663.0,166575146.0,176953036.0,146429581.0,149485455.0,135204721.0,94150808.0
Gross Profit,51237339.0,28080950.0,16904479.0,25318775.0,32929482.0,19798139.0,19732561.0,21089843.0,15915947.0,9488779.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,27691874.0,24874589.0,22672872.0,21937988.0,16529438.0,16034428.0,12408581.0,12284478.0,9723590.0,8786544.0
Operating Expenses,30000080.0,26023822.0,25150877.0,38349974.0,16831153.0,16298614.0,12408581.0,12284478.0,9723590.0,8786544.0
Operating Income,21237259.0,2057128.0,-8246398.0,-13031199.0,16098329.0,3499525.0,7323980.0,8805365.0,6192357.0,702235.0
Interest Expense,2210506.0,985366.0,932572.0,1352806.0,1150940.0,1357328.0,600893.0,140784.0,54240.0,350400.0
Earnings before Tax,16473639.0,1478501.0,-9291301.0,-9721336.0,10848263.0,2970564.0,6128912.0,8750160.0,6149823.0,388516.0
Income Tax Expense,3376210.0,137139.0,-2198000.0,1799000.0,5386000.0,1210000.0,1894000.0,2953000.0,2116000.0,174000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,99334.0,1251058.0,7156524.0,1137484.0,-252028.0,0.0,0.0,4109.0
Net Income,13097429.0,1341362.0,-7093301.0,-11520336.0,5462263.0,1760564.0,4234912.0,5797160.0,4033823.0,214516.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,13097429.0,1341362.0,-7093301.0,-11520336.0,5462263.0,1760564.0,4234912.0,5797160.0,4033823.0,214516.0
EPS,1.49,0.15,-0.82,-1.32,0.63,0.26,0.67,0.92,0.64,0.03
EPS Diluted,1.48,0.15,-0.82,-1.32,0.63,0.26,0.66,0.91,0.64,0.03
Weighted Average Shs Out,8870988.0,8728498.0,8664577.0,8718554.0,8709126.0,8687800.0,6352733.0,6328340.0,6289408.0,6266576.0
Weighted Average Shs Out (Dil),8870988.0,8728498.0,8664577.0,8718554.0,8709126.0,8687800.0,6352733.0,6328340.0,6289408.0,6266576.0
Dividend per Share,0.25,0.13,0.0,0.3,0.3,0.26,0.25,0.25,0.5,0.1
Gross Margin,0.1824,0.1396,0.122,0.1443,0.1651,0.1006,0.1188,0.1236,0.1053,0.0916
EBITDA Margin,0.098,0.051,-0.012,-0.01,0.086,0.046,0.058,0.068,0.059,0.03
EBIT Margin,0.0665,0.0122,-0.0603,-0.0477,0.0601,0.022,0.0405,0.0521,0.0411,0.0071
Profit Margin,0.047,0.007,-0.051,-0.066,0.027,0.009,0.025,0.034,0.027,0.002
Free Cash Flow margin,-0.1018,-0.0148,0.1493,0.0322,0.1044,-0.0562,-0.0166,-0.0411,-0.0733,0.1829
EBITDA,27459322.0,10201679.0,-1663739.0,-1734139.0,17131109.0,8999839.0,9691796.0,11549766.0,8846528.0,3140982.0
EBIT,18684145.0,2463867.0,-8358729.0,-8368530.0,11999203.0,4327892.0,6729805.0,8890944.0,6204063.0,738916.0
Consolidated Income,13097429.0,1341362.0,-7093301.0,-11520336.0,5462263.0,1760564.0,4234912.0,5797160.0,4033823.0,214516.0
Earnings Before Tax Margin,0.0587,0.0074,-0.0671,-0.0554,0.0544,0.0151,0.0369,0.0513,0.0407,0.0037
Net Profit Margin,0.0466,0.0067,-0.0512,-0.0657,0.0274,0.0089,0.0255,0.034,0.0267,0.0021
