date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,213105000.0,375446000.0,-38453000.0,-62813000.0,-171590000.0
,depreciationAndAmortization,84212000.0,75598000.0,60961000.0,37279000.0,37745000.0
,deferredIncomeTax,-8016000.0,-1376000.0,-646000.0,-1385000.0,58000.0
,stockBasedCompensation,397800000.0,297863000.0,216881000.0,155836000.0,138786000.0
,changeInWorkingCapital,-9173000.0,432352000.0,287897000.0,381506000.0,7552000.0
,accountsReceivables,-473871000.0,-248271000.0,245795000.0,-305831000.0,-178405000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,143528000.0,41697000.0,-60651000.0,68152000.0,-2147000.0
,otherWorkingCapital,-260432000.0,1525716000.0,1093364000.0,805467000.0,423961000.0
,otherNonCashItems,-7679000.0,-34882000.0,-366000.0,-24895000.0,-41349000.0
,netCashProvidedByOperatingActivites,381603000.0,465699000.0,295080000.0,127711000.0,23131000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-138402000.0,-62498000.0,-61203000.0,-26097000.0,-25433000.0
,acquisitionsNet,-79000000.0,-20000000.0,-112000000.0,-2000000.0,-1000000.0
,purchasesOfInvestments,-2015891000.0,-1319332000.0,-1148442000.0,-544910000.0,-164766000.0
,salesMaturitiesOfInvestments,1626878000.0,1155055000.0,417780000.0,257311000.0,77422000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-8492000.0
,netCashUsedForInvestingActivites,-606636000.0,95193000.0,-905848000.0,-340611000.0,-122733000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-223325000.0,-1439000.0,-168000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-659523000.0,-217388000.0,-362558000.0,-136818000.0,-5530000.0
,netCashUsedProvidedByFinancingActivities,2315195000.0,-98874000.0,515755000.0,454933000.0,90741000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2103157000.0,465859000.0,-102234000.0,246336000.0,-9299000.0
,cashAtEndOfPeriod,3201863000.0,1098706000.0,632847000.0,735081000.0,452030000.0
,cashAtBeginningOfPeriod,1098706000.0,632847000.0,735081000.0,488745000.0,461329000.0
,operatingCashFlow,381603000.0,465699000.0,295080000.0,127711000.0,23131000.0
,capitalExpenditure,-138402000.0,-62498000.0,-62787000.0,-26097000.0,-25833000.0
,freeCashFlow,243201000.0,403201000.0,232293000.0,101614000.0,-2702000.0
