date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,284807000.0,283093000.0,272923000.0,255354000.0,226331000.0,214549000.0,205711000.0,190043000.0,195973000.0,115932000.0,98829000.0,88803000.0,75914000.0,76423000.0,74029000.0,73343000.0,56196000.0,52955000.0,49358000.0,52354000.0,50882000.0,46700000.0,39500000.0,1165000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,326817000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,105214000.0,97999000.0,94257000.0,85739000.0,81168000.0,74782000.0,75163000.0,68363000.0,63042000.0,32535000.0,24609000.0,23410000.0,21004000.0,20523000.0,19305000.0,15980000.0,10004000.0,9636000.0,8518000.0,8801000.0,7631000.0,6200000.0,5700000.0,5081000.0
,SellingAndMarketingExpenses,4126000.0,4044000.0,4016000.0,3369000.0,3381000.0,3352000.0,3058000.0,3003000.0,2984000.0,1376000.0,1224000.0,997000.0,1251000.0,1036000.0,1019000.0,1094000.0,638000.0,761000.0,742000.0,1175000.0,2388000.0,500000.0,400000.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671000.0,49000.0,744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4126000.0,260000000.0,223000000.0,198000000.0,177000000.0,165000000.0,167000000.0,164000000.0,172000000.0,97000000.0,87000000.0,109000000.0,123000000.0,121000000.0,102000000.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,4126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,66654000.0,94326000.0,66194000.0,39869000.0,35984000.0,32545000.0,29414000.0,30166000.0,35832000.0,30336000.0,34567000.0,53756000.0,68995000.0,73462000.0,62471000.0,39050000.0,21124000.0,18608000.0,25519000.0,32904000.0,30572000.0,27200000.0,26200000.0,25858000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1271000.0,1663000.0,2080000.0,2089000.0,2500000.0,2911000.0,3343000.0,4623000.0,5622000.0,1570000.0,1224000.0,1488000.0,1751000.0,12603000.0,12038000.0,12001000.0,9409000.0,8723000.0,2258000.0,1319000.0,1700000.0,2200000.0,1000000.0,450000.0
,EBITDA,323962000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,1.13747906477018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,322691000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.217961637178861,0.409861776871911,0.413083543710131,0.380863428808634,0.378277832024778,0.380896671622799,0.338100539105833,0.298111480033466,0.304684829032571,0.420116965117483,0.473514858998877,0.373275677623504,0.285981505387676,0.381468929510749,0.465033973172676,0.503156402110631,0.544593921275536,0.556699084128033,0.695003849426638,0.58381403522176,0.660980307377855,0.689507494646681,0.759493670886076,18.0755364806867
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,62077000.0,116029000.0,112740000.0,97255000.0,85616000.0,81721000.0,69551000.0,56654000.0,59710000.0,48705000.0,46797000.0,33148000.0,21710000.0,29153000.0,34426000.0,36903000.0,30604000.0,29480000.0,34304000.0,30565000.0,33632000.0,32200000.0,30000000.0,21058000.0
,incomeBeforeTaxRatio,0.217961637178861,0.409861776871911,0.413083543710131,0.380863428808634,0.378277832024778,0.380896671622799,0.338100539105833,0.298111480033466,0.304684829032571,0.420116965117483,0.473514858998877,0.373275677623504,0.285981505387676,0.381468929510749,0.465033973172676,0.503156402110631,0.544593921275536,0.556699084128033,0.695003849426638,0.58381403522176,0.660980307377855,0.689507494646681,0.759493670886076,18.0755364806867
,incomeTaxExpense,14442000.0,28269000.0,26189000.0,43636000.0,30392000.0,29353000.0,24749000.0,19481000.0,21341000.0,19886000.0,19156000.0,13413000.0,8658000.0,11411000.0,13614000.0,14873000.0,12837000.0,15000000.0,12369000.0,11231000.0,11998000.0,11400000.0,10800000.0,7327000.0
,netIncome,47635000.0,87717000.0,83062000.0,50518000.0,52362000.0,49782000.0,42765000.0,35386000.0,37142000.0,27600000.0,26872000.0,19200000.0,12850000.0,17742000.0,20812000.0,22030000.0,17767000.0,14480000.0,21935000.0,19334000.0,21634000.0,20800000.0,19200000.0,13731000.0
,netIncomeRatio,0.167253613850783,0.309852239370101,0.304342250378312,0.197835162167031,0.231351427776133,0.232030911353584,0.207888737111773,0.186199965271018,0.189526108188373,0.238070593106304,0.271903995790709,0.216208911861086,0.169270490291646,0.232155241223192,0.281133069472774,0.300369496748156,0.316161292618692,0.273439712963837,0.444406175290733,0.369293654735073,0.425179827836956,0.445396145610278,0.486075949367089,11.7862660944206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.597830458394458,1.10086898958721,1.04258007376961,0.678462715601075,0.745239735291165,0.710171496958404,0.61140871943035,0.506903461893082,0.532865309390921,0.470719643524696,0.458734084780689,0.328932890820372,0.223061241090526,0.300034234545396,0.344743289324729,0.37,0.31018712155517,0.254619976607669,0.381297254089606,0.329218,0.367989674652664,0.339473672184637,0.306850617432187,0.215792
