Date,2017-06,2016-06,2015-06,2014-06,2013-06
Cash and cash equivalents,1000000.0,0000000.0,15000000.0,8000000.0,6000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,45000000.0,47000000.0,71000000.0,49000000.0,50000000.0
Inventories,60000000.0,78000000.0,80000000.0,53000000.0,46000000.0
Total current assets,107000000.0,115000000.0,162000000.0,82000000.0,59000000.0
Property, Plant & Equipment Net,34000000.0,33000000.0,33000000.0,29000000.0,29000000.0
Goodwill and Intangible Assets,41000000,50000000,120000000,48000000,26000000
Long-term investments,000000.0,000000.0,1000000.0,000000.0,000000.0
Tax assets,25000000.0,26000000.0,000000.0,1000000.0,4000000.0
Total non-current assets,81000000.0,105000000.0,162000000.0,48000000.0,14000000.0
Total assets,217000000.0,246000000.0,338000000.0,199000000.0,166000000.0
Payables,28000000.0,38000000.0,30000000.0,17000000.0,20000000.0
Short-term debt,000000.0,000000.0,000000.0,1000000.0,0000000.0
Total current liabilities,54000000.0,62000000.0,59000000.0,41000000.0,56000000.0
Long-term debt,74000000.0,97000000.0,154000000.0,40000000.0,11000000.0
Total debt,74000000.0,97000000.0,154000000.0,40000000.0,11000000.0
Deferred revenue,2000000.0,000000.0,000000.0,000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,81000000.0,105000000.0,162000000.0,48000000.0,14000000.0
Total liabilities,135000000.0,167000000.0,221000000.0,89000000.0,70000000.0
Other comprehensive income,-1000000.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0
Retained earnings (deficit),53000000.0,52000000.0,90000000.0,79000000.0,66000000.0
Total shareholders equity,82000000.0,79000000.0,117000000.0,110000000.0,96000000.0
Investments,000000.0,000000.0,1000000.0,000000.0,000000.0
Net Debt,73000000,97000000,139000000,33000000,5000000
Other Assets,6000000,7000000,9000000,4000000,1000000
Other Liabilities,5000000,6000000,9000000,11000000,25000000
