date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,913219000.0,900423000.0,848606000.0,788306000.0,730815000.0,637940000.0,564421000.0,503817000.0,447419000.0,370868000.0,327094000.0,309338000.0,302495000.0,257038000.0,191959000.0,166296000.0,138745000.0,118093000.0,105229000.0,90034000.0,83617000.0,92477000.0
,costOfRevenue,428065000.0,418424000.0,381742000.0,361904000.0,339220000.0,304631000.0,273438000.0,232663000.0,202460000.0,157194000.0,131815000.0,120940000.0,116416000.0,92477000.0,57271000.0,50130000.0,40539000.0,39374000.0,30980000.0,26462000.0,25404000.0,23929000.0
,grossProfit,485154000.0,481999000.0,466864000.0,426402000.0,391595000.0,333309000.0,290983000.0,271154000.0,244959000.0,213674000.0,195279000.0,188398000.0,186079000.0,164561000.0,134688000.0,116166000.0,98206000.0,78719000.0,74249000.0,63572000.0,58213000.0,68548000.0
,grossProfitRatio,0.531257015020493,0.535302852103956,0.550154017294245,0.5409092408278,0.535833282020758,0.52247703545788,0.515542476272144,0.53819938588813,0.54749351279226,0.576145690650043,0.597011868147994,0.609036070576521,0.615147357807567,0.640220512142174,0.701649831474429,0.698549574253139,0.707816497891816,0.666584810276646,0.705594465404024,0.706088810893662,0.69618618223567,0.741243768720871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,100146000.0,106164000.0,98811000.0,89911000.0,89870000.0,84636000.0,77179000.0,65645000.0,64692000.0,47672000.0,45527000.0,45662000.0,38708000.0,28525000.0,23118000.0,20999000.0,17875000.0,15516000.0,14385000.0,14755000.0,13912000.0,13923000.0
,GeneralAndAdministrativeExpenses,134852000.0,113414000.0,106354000.0,94870000.0,81331000.0,76084000.0,58277000.0,50320000.0,63308000.0,36933000.0,32471000.0,33380000.0,99257000.0,83138000.0,63162000.0,49425000.0,58687000.0,56659000.0,29804000.0,0.0,10390000.0,26552000.0
,SellingAndMarketingExpenses,209762000.0,224152000.0,192848000.0,173525000.0,155754000.0,123646000.0,107360000.0,97614000.0,95218000.0,75361000.0,70186000.0,62796000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2000.0,1256000.0,-905000.0,1104000.0,-872000.0,134000.0,-182000.0,-462000.0,-392000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
