date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,35129459000.0,29746287760.0,25042613340.0,26472943450.0,21400638090.0,15454374370.0,9740876510.0,7079000000.0,4795000000.0,7385000000.0,4655000000.0,1567859592.0,2183614128.0,709152909.0
,costOfRevenue,28957798000.0,24314602140.0,21528868420.0,23481375050.0,17531299170.0,12522913800.0,7643687840.0,5641000000.0,4563000000.0,6235000000.0,3297000000.0,1337647527.0,1872088658.0,621023990.0
,grossProfit,6171661000.0,5431685620.0,3513744920.0,2991568400.0,3869338920.0,2931460570.0,2097188670.0,1437000000.0,232000000.0,1150000000.0,1357000000.0,230212065.0,311525470.0,88128919.0
,grossProfitRatio,0.175683348838364,0.182600452998509,0.140310632612275,0.113004751649556,0.180804838796281,0.189684842609387,0.215297737102716,0.202994773273061,0.0483837330552659,0.15572105619499,0.291514500537057,0.146832067217407,0.142665073469428,0.124273506999038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,389192000.0,324434530.0,366576570.0,294102790.0,181106130.0,143670520.0,106627110.0,65000000.0,69000000.0,30000000.0,32000000.0,5896939.0,441790.0,50831.0
,GeneralAndAdministrativeExpenses,1409371000.0,326549891550.0,250945327480.0,294605681380.0,208757356720.0,178355497800.0,125079679420.0,82098949000.0,56224643000.0,54521467000.0,26066624000.0,85114520.0,38662273.0,11182409.0
,SellingAndMarketingExpenses,2473980000.0,-323240529000.0,-248457634000.0,-292233478000.0,-206544551000.0,-176689513000.0,-123942084000.0,-81375949000.0,-55120643000.0,-53763467000.0,-25730624000.0,16727975.0,1167653.0,1307037.0
,otherExpenses,-723500000.0,0.0,0.0,0.0,799900.0,0.0,2694860.0,0.0,227000000.0,4489599000.0,-205738000.0,0.0,0.0,0.0
,operatingExpenses,4080562000.0,3570780106.0,2802093593.0,2518389408.0,2226065191.0,1847877468.0,1252425680.0,780649665.0,1359345410.0,788319624.0,367463517.0,107739434.0,40271716.0,12540277.0
,costAndExpenses,33038360000.0,27996726140.0,24407111880.0,26147424160.0,20046517050.0,14332569120.0,8896822370.0,6433000000.0,6028000000.0,7069000000.0,3665000000.0,1445386961.0,1912360374.0,633564267.0
,interestExpense,459234000.0,56247244000.0,43006624000.0,37737208000.0,51749436000.0,59579207000.0,46363610000.0,36899236000.0,35588483000.0,28996685000.0,9737632000.0,29936782.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1410704671.0,978948510.0,817277500.0,616053700.0,788390190.0,630659480.0,441736110.0,363200000.0,335600000.0,269600000.0,100900000.0,46090126.0,15544260.0,1619101.0
,EBITDA,3501803671.0,2728510130.0,1452778960.0,941572990.0,2142511230.0,1752464730.0,1285790250.0,1009200000.0,-897400000.0,585600000.0,1090900000.0,168562757.0,286798014.0,77207743.0
,EBITDARatio,0.099682823780463,0.0917260719056528,0.0580122745288531,0.0355673705788844,0.100114362057323,0.113396031961144,0.131999440571904,0.142562508828931,-0.187153284671533,0.0792958700067705,0.234350161117078,0.107511385496566,0.131340977475119,0.108873195075619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2091099000.0,1749561620.0,635501460.0,325519290.0,1354121040.0,1121805250.0,844054140.0,646000000.0,-1233000000.0,316000000.0,990000000.0,122472631.0,271253754.0,75588642.0
