date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,14793000.0,39632000.0,34785000.0,30337000.0,29607000.0
,depreciationAndAmortization,0.0,2614000.0,3038000.0,2123000.0,3884000.0
,deferredIncomeTax,7517000.0,8698000.0,9281000.0,4089000.0,12697000.0
,stockBasedCompensation,3078000.0,4924000.0,3958000.0,0.0,0.0
,changeInWorkingCapital,-52599000.0,16776000.0,-1086000.0,-36892000.0,-9784000.0
,accountsReceivables,42000.0,8221000.0,-3008000.0,-9311000.0,-10417000.0
,inventory,-9361000.0,-9256000.0,-1193000.0,-1129000.0,4902000.0
,accountsPayables,-10622000.0,-388000.0,60000.0,1049000.0,27098000.0
,otherWorkingCapital,-10770000.0,138702000.0,121926000.0,123012000.0,159904000.0
,otherNonCashItems,24725000.0,-19860000.0,4646000.0,41648000.0,57531000.0
,netCashProvidedByOperatingActivites,-2486000.0,52784000.0,54622000.0,41305000.0,93935000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-30187000.0,-24664000.0,-20930000.0,-15704000.0,-16167000.0
,acquisitionsNet,-14181000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,384000.0,4402000.0,2543000.0,5044000.0,6350000.0
,netCashUsedForInvestingActivites,-45984000.0,-20262000.0,-18387000.0,-10660000.0,-9817000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1354000.0,-742000.0,-47125000.0,-6047000.0,-46564000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1002000.0,-3010000.0,-1294000.0,0.0,-6044000.0
,dividendsPaid,-5375000.0,-5132000.0,-4578000.0,-6682000.0,-7262000.0
,otherFinancingActivites,21759000.0,13997000.0,419000.0,10423000.0,4160000.0
,netCashUsedProvidedByFinancingActivities,14028000.0,5113000.0,-52578000.0,-2306000.0,-55710000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,71000.0,-259000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-34442000.0,37635000.0,-16343000.0,32292000.0,28149000.0
,cashAtEndOfPeriod,88450000.0,122892000.0,85257000.0,101600000.0,80648000.0
,cashAtBeginningOfPeriod,122892000.0,85257000.0,101600000.0,69308000.0,52499000.0
,operatingCashFlow,-2486000.0,52784000.0,54622000.0,41305000.0,93935000.0
,capitalExpenditure,-30187000.0,-24664000.0,-20930000.0,-15704000.0,-16167000.0
,freeCashFlow,-32673000.0,28120000.0,33692000.0,25601000.0,77768000.0
