date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,98842000.0,93496000.0,99189000.0,73171000.0,41851000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,117779000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.191588595941,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,41350000.0,30257000.0,32691000.0,23649000.0,13707000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,8016000.0,94000000.0,86000000.0,64000000.0,36000000.0
,costAndExpenses,8016000.0,0.0,0.0,0.0,0.0
,interestExpense,26139000.0,36924000.0,27841000.0,15653000.0,8633000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1364000.0,1418000.0,1445000.0,845000.0,219000.0
,EBITDA,57404000.0,77586000.0,72591000.0,32070000.0,24259000.0
,EBITDARatio,0.580765261730843,0.829832292290579,0.731845265099961,0.438288392942559,0.579651621227689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,109763000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,1.1104894680399,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,79862000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,29901000.0,39244000.0,43305000.0,15572000.0,15407000.0
,incomeBeforeTaxRatio,0.302513101717893,0.419739881920082,0.436590750990533,0.212816553005972,0.368139351508925
,incomeTaxExpense,6614000.0,6077000.0,9614000.0,13147000.0,5095000.0
,netIncome,23287000.0,33167000.0,33691000.0,2425000.0,10312000.0
,netIncomeRatio,0.235598227474151,0.354742448874818,0.339664680559336,0.0331415451476678,0.246397935533201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.968272938623754,1.38,1.4,0.13185933626632,0.84
,EPSDiluted,0.968272938623754,1.36,1.39,0.129780282784011,0.83
,weightedAverageShsOut,24257291.0,24050037.0,24025155.0,18390810.0,12248025.0
,weightedAverageShsOutDil,24257291.0,24354039.0,24272617.0,18685427.0,12423005.0
