date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3414595000000.0,3403497000000.0,3156722000000.0,2917735000000.0,2774778000000.0
,depreciationAndAmortization,768488000000.0,677152000000.0,301916000000.0,253344000000.0,259941000000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-11096326000000.0,-544938000000.0,-12618248000000.0,-6097440000000.0,-2629568000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,21223513000000.0,16066856000000.0,20485723000000.0,8788683000000.0,16021999000000.0
,otherNonCashItems,2503926000000.0,3643335000000.0,2839414000000.0,3947695000000.0,3392026000000.0
,netCashProvidedByOperatingActivites,-4409317000000.0,7179046000000.0,-6320196000000.0,1021334000000.0,3797177000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-279654000000.0,-270386000000.0,-142933000000.0,-155186000000.0,-252084000000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-66247984000000.0,-66696644000000.0,-36419159000000.0,-42144218000000.0,-38336303000000.0
,salesMaturitiesOfInvestments,63801360000000.0,46949058000000.0,31575471000000.0,31599872000000.0,31176543000000.0
,otherInvestingActivites,-299648000000.0,-2669895000000.0,-525964000000.0,-4106000000.0,-182030000000.0
,netCashUsedForInvestingActivites,-3025926000000.0,-22687867000000.0,-5512585000000.0,-10703638000000.0,-7593874000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-22290694000000.0,-20151079000000.0,-14689246000000.0,-12522815000000.0,-12228965000000.0
,commonStockIssued,161863000000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-150182000000.0,-444077000000.0,-151993000000.0,0.0,-1125906000000.0
,dividendsPaid,-968847000000.0,-830772000000.0,-714705000000.0,-706565000000.0,-669103000000.0
,otherFinancingActivites,31128429000000.0,37304739000000.0,29362471000000.0,23561833000000.0,18868594000000.0
,netCashUsedProvidedByFinancingActivities,7880569000000.0,15878811000000.0,13806527000000.0,10332453000000.0,4844620000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-61518000000.0,29428000000.0,-30640000000.0,-46035000000.0,-22638000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,383808000000.0,399418000000.0,1943106000000.0,604114000000.0,1025285000000.0
,cashAtEndOfPeriod,8962982000000.0,8579174000000.0,8179756000000.0,6236650000000.0,5632536000000.0
,cashAtBeginningOfPeriod,8579174000000.0,8179756000000.0,6236650000000.0,5632536000000.0,4607251000000.0
,operatingCashFlow,-4409317000000.0,7179046000000.0,-6320196000000.0,1021334000000.0,3797177000000.0
,capitalExpenditure,-642069000000.0,-589316000000.0,-300093000000.0,-266443000000.0,-340960000000.0
,freeCashFlow,-5051386000000.0,6589730000000.0,-6620289000000.0,754891000000.0,3456217000000.0
