Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,33899421.1288,8803204.3531,4439596.8323,4610229.5486,3012431.3852,1354929.1131
Stock-based compensation,1858031.8379,3583736.3966,4992512.599,7142350.9475,6315305.134,33176393.0102
Operating Cash Flow,-2875253.2562,-66580259.9758,12025629.9496,23339547.0652,68202131.0946,86506758.9845
Capital Expenditure,-21252098.4081,-13337363.9661,-18743700.504,-5627330.1494,-6478689.0539,-4740026.3765
Acquisitions and disposals,-114616.4978,6872128.1741,722678.1857,0.0,-1004520.5037,0.0
Investment purchases and sales,152677713.4588,-189896009.6735,-45400287.977,218798028.0388,-408357119.7933,0.0
Investing Cash flow,131310998.5528,-197872732.769,-63421310.2952,213170697.8894,-415840329.351,-4740026.3765
Issuance (repayment) of debt,0.0,0.0,1566882.6494,-688953.9362,1569906.361,0.0
Issuance (buybacks) of shares,-58027496.3821,205864.5707,346004.3197,1369434.6018,399899580.2389,-863171.7771
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-58027496.3821,-13792019.347,1912886.969,680480.6655,401469486.5999,-863171.7771
Effect of forex changes on cash,4640376.2663,-8986547.763,11640316.7747,1934216.6076,-82660.6393,18133.8609
Net cash flow / Change in cash,75048625.1809,-287231559.8549,-37842476.6019,239124942.2277,53748627.7042,80921694.6917
Free Cash Flow,-24127351.6643,-79917623.942,-6718070.5544,17712216.9157,61723442.0407,81766732.608
Net Cash/Marketcap,,,,,,
