date,,2021-09-30_FY,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,0.0,-13421000.0,-27236000.0,-255000.0,1712000.0
,depreciationAndAmortization,0.0,4312000.0,4179000.0,3446000.0,3934000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,16230000.0,13612000.0,11266000.0,10302000.0
,changeInWorkingCapital,-13164000.0,-13058000.0,7579000.0,12064000.0,48704000.0
,accountsReceivables,36449000.0,-14821000.0,9503000.0,-4915000.0,-2878000.0
,inventory,33127000.0,-4607000.0,-9648000.0,-1453000.0,292000.0
,accountsPayables,12911000.0,2073000.0,576000.0,566000.0,104000.0
,otherWorkingCapital,230019000.0,-1980000.0,137730000.0,130151000.0,118087000.0
,otherNonCashItems,13164000.0,5053000.0,-10899000.0,-16313000.0,-54978000.0
,netCashProvidedByOperatingActivites,0.0,-884000.0,-12765000.0,10208000.0,9674000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,28788000.0,-3954000.0,-3369000.0,-2665000.0,-1956000.0
,acquisitionsNet,0.0,-3353000.0,-5741000.0,0.0,0.0
,purchasesOfInvestments,0.0,-213542000.0,-39532000.0,-50947000.0,-2538000.0
,salesMaturitiesOfInvestments,0.0,108140000.0,40690000.0,150000.0,194000.0
,otherInvestingActivites,0.0,0.0,-717000.0,-890000.0,-795000.0
,netCashUsedForInvestingActivites,0.0,-112709000.0,-8669000.0,-54352000.0,-5095000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-92000.0,0.0,0.0
,commonStockIssued,0.0,0.0,134979000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-800000.0,-2227000.0,2121000.0,3769000.0
,netCashUsedProvidedByFinancingActivities,0.0,-800000.0,132660000.0,2121000.0,3769000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-114393000.0,111226000.0,-42023000.0,8348000.0
,cashAtEndOfPeriod,0.0,71070000.0,185463000.0,74237000.0,116260000.0
,cashAtBeginningOfPeriod,0.0,185463000.0,74237000.0,116260000.0,107912000.0
,operatingCashFlow,0.0,-884000.0,-12765000.0,10208000.0,9674000.0
,capitalExpenditure,28788000.0,-3954000.0,-4086000.0,-3555000.0,-3069000.0
,freeCashFlow,28788000.0,-4838000.0,-16851000.0,6653000.0,6605000.0
