date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,248466000.0,272013000.0,276140000.0,254220000.0,186744000.0,178293000.0,96242000.0,74212000.0,64498000.0,46306000.0,36676000.0,27566000.0,30092000.0,28152000.0,24520000.0,15527000.0,10866000.0,7081000.0,3268000.0,1990000.0
,costOfRevenue,114726000.0,130641000.0,146628000.0,150188000.0,92950000.0,90522000.0,48684000.0,37929000.0,30591000.0,22440000.0,14194000.0,27151000.0,15910000.0,18068000.0,20806000.0,12682000.0,10805000.0,0.0,6908000.0,5340000.0
,grossProfit,133740000.0,141372000.0,129512000.0,104032000.0,93794000.0,87771000.0,47558000.0,36283000.0,33907000.0,23866000.0,22482000.0,415000.0,14182000.0,10084000.0,3714000.0,2845000.0,61000.0,0.0,-3640000.0,-3350000.0
,grossProfitRatio,0.538262780420661,0.51972516019455,0.469008473962483,0.409220360317835,0.502259778091933,0.492285171038684,0.494150163130442,0.488910149302,0.525706223448789,0.515397572668769,0.612989420874686,0.01505477762461,0.471288049980061,0.35819835180449,0.151468189233279,0.183229213627874,0.00561384133995951,0.0,-1.11383108935129,-1.68341708542714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,12720000.0,14720000.0,13405000.0,8941000.0,6252000.0,6469000.0,2895000.0,2799000.0,2459000.0,1237000.0,663000.0,714000.0,1122000.0,1060000.0,1814000.0,1341000.0,778000.0,0.0,439000.0,275000.0
,GeneralAndAdministrativeExpenses,70176000.0,69590000.0,66988000.0,55753000.0,46915000.0,44395000.0,30989000.0,26125000.0,21853000.0,20036000.0,16728000.0,17172000.0,18927000.0,17687000.0,15731000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1369000.0,-129000.0,45000.0,-160000.0,484000.0,339000.0,240000.0,373000.0,96000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
