date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY
,revenue,17903000.0,995000.0,8181000.0,638318000.0,558524000.0,546951000.0,510179000.0,499690000.0,499690000.0,444388000.0,412428000.0,346631000.0,322646000.0,359591000.0
,costOfRevenue,0.0,0.0,0.0,497526000.0,415739000.0,411517000.0,395476000.0,401419000.0,401419000.0,362356000.0,346590000.0,292476000.0,267026000.0,292286000.0
,grossProfit,17.903,0.0,0.0,140792000.0,142785000.0,135434000.0,114703000.0,98271000.0,98271000.0,82032000.0,65838000.0,54155000.0,55620000.0,67305000.0
,grossProfitRatio,1e-06,0.0,0.0,0.220567178114983,0.255647026806368,0.24761633126185,0.224828932590326,0.196663931637615,0.196663931637615,0.18459544362134,0.159635136314702,0.156232420066295,0.172387074378731,0.187170980363802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,34334000.0,23691000.0,14717000.0,7898000.0,7937000.0,5942000.0,5222000.0,2834000.0,0.0,0.0,0.0,0.0,153000.0,506000.0
,GeneralAndAdministrativeExpenses,22760000.0,8692000.0,8428000.0,102340000.0,76820000.0,73159000.0,65209000.0,61021000.0,63855000.0,56666000.0,49288000.0,44717000.0,43574000.0,45422000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-953000.0,2331000.0,4533000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,57094000.0,0.0,0.0,110238000.0,84757000.0,79101000.0,70431000.0,63855000.0,63855000.0,56666000.0,49288000.0,44717000.0,43727000.0,45928000.0
,costAndExpenses,57094000.0,32383000.0,23145000.0,607764000.0,500496000.0,490618000.0,465907000.0,465274000.0,465274000.0,419022000.0,395878000.0,337193000.0,310753000.0,338214000.0
,interestExpense,134000.0,0.0,0.0,15770000.0,6997000.0,3954000.0,2100000.0,2122000.0,2122000.0,2627000.0,1570000.0,230000.0,98000.0,145000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1226000.0,1238000.0,1222000.0,34673000.0,16194000.0,11849000.0,8091000.0,6944000.0,6944000.0,6942000.0,5502000.0,2796000.0,1866000.0,2378000.0
,EBITDA,-37965000.0,-30150000.0,-13742000.0,65227000.0,74222000.0,68182000.0,52363000.0,41360000.0,41360000.0,32308000.0,22052000.0,12234000.0,13759000.0,23755000.0
,EBITDARatio,-2.12059431380216,-30.3015075376884,-1.67974575235301,0.102185744409526,0.132889544585371,0.12465833319621,0.102636525611599,0.0827713182172947,0.0827713182172947,0.0727022331836143,0.0534687266625932,0.0352940158266283,0.0426442602728687,0.0660611639334689
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-39191000.0,-31388000.0,-14964000.0,30554000.0,58028000.0,56333000.0,44272000.0,34416000.0,34416000.0,25366000.0,16550000.0,9438000.0,11893000.0,21377000.0
,operatingIncomeRatio,-2.18907445679495,-31.5457286432161,-1.82911624495783,0.0478664239454316,0.103895266810379,0.102994600978881,0.0867773859762946,0.0688747023154356,0.0688747023154356,0.0570807492551554,0.0401282163189696,0.0272278013218668,0.0368608319954377,0.0594480951970433
,totalOtherIncomeExpensesNet,-953000.0,2331000.0,4533000.0,-13193000.0,-4174000.0,-2468000.0,402000.0,134000.0,134000.0,-626000.0,1982000.0,995000.0,937000.0,957000.0
,incomeBeforeTax,-39493000.0,-28119000.0,-9888000.0,17361000.0,53854000.0,53865000.0,44674000.0,34550000.0,34550000.0,24740000.0,16962000.0,10203000.0,12732000.0,22189000.0
,incomeBeforeTaxRatio,-2.20594313802156,-28.2603015075377,-1.20865419875321,0.0271980423550644,0.0964219979803912,0.0984823137721661,0.0875653447123461,0.0691428685785187,0.0691428685785187,0.0556720703529348,0.0411271785620763,0.0294347591531052,0.0394612051598346,0.0617062162289935
,incomeTaxExpense,-2815000.0,19000.0,-589000.0,5985000.0,19088000.0,20382000.0,15674000.0,12222000.0,12222000.0,7759000.0,7994000.0,3622000.0,4103000.0,8716000.0
,netIncome,-36678000.0,-28138000.0,-9299000.0,11376000.0,34766000.0,33483000.0,29000000.0,22328000.0,22328000.0,16981000.0,8968000.0,6581000.0,8629000.0,13473000.0
,netIncomeRatio,-2.04870692062783,-28.2793969849246,-1.13665811025547,0.0178218380180412,0.0622462060717176,0.0612175496525283,0.0568427943917723,0.0446837038964158,0.0446837038964158,0.038212102937073,0.0217444014470405,0.0189856071730457,0.0267444815680343,0.037467567319538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.13613976396246,-0.871604249914816,-0.288046340179042,0.352383607471425,1.1942974922707,1.16539626187741,1.03567729723938,0.82543438077634,0.82543438077634,0.638695603114304,0.346174631359531,0.263461307498299,0.352391064646547,0.5533968619075
,EPSDiluted,-1.13613976396246,-0.871604249914816,-0.288046340179042,0.348614856582496,1.17528143064805,1.14483536773002,1.01529951335644,0.813406193078324,0.813406193078324,0.633335819782187,0.343627864204154,0.260902315255312,0.345464008327328,0.543266129032258
,weightedAverageShsOut,5208887.0,32283000.0,32283000.0,32283000.0,29110000.0,28731000.0,28001000.0,27050000.0,27050000.0,26587000.0,25906000.0,24979000.0,24487000.0,24346000.0
,weightedAverageShsOutDil,5208887.0,32283000.0,32283000.0,32632000.0,29581000.0,29247000.0,28563000.0,27450000.0,27450000.0,26812000.0,26098000.0,25224000.0,24978000.0,24800000.0
