date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,1766914000.0,1718518000.0,1150054000.0,655800000.0,477891000.0,334172000.0
,costOfRevenue,328826000.0,277648000.0,231255000.0,171231000.0,141960000.0,83599000.0
,grossProfit,1438088000.0,1440870000.0,918799000.0,484569000.0,335931000.0,250573000.0
,grossProfitRatio,0.813898129733535,0.838437537459602,0.79891813775701,0.738897529734675,0.702944813775526,0.749832421627186
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,284444000.0,249873000.0,193393000.0,154088000.0,143444000.0,125832000.0
,GeneralAndAdministrativeExpenses,90721000.0,43755000.0,42315000.0,41218000.0,28925000.0,26530000.0
,SellingAndMarketingExpenses,465339000.0,527424000.0,275537000.0,148283000.0,126059000.0,120314000.0
,otherExpenses,0.0,0.0,13260000.0,8757000.0,6344000.0,6758000.0
,operatingExpenses,840504000.0,821052000.0,511245000.0,343589000.0,298428000.0,271865000.0
,costAndExpenses,1419265000.0,1133328000.0,747247000.0,554981000.0,448393000.0,358796000.0
,interestExpense,250342000.0,83652000.0,-13260000.0,-8757000.0,-6344000.0,-6758000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25772000.0,19847000.0,15328000.0,13982000.0,20950000.0,23060000.0
,EBITDA,373421000.0,605037000.0,418135000.0,114801000.0,50448000.0,-1564000.0
,EBITDARatio,0.21134078964794,0.352069050193248,0.363578579788427,0.175054894784995,0.105563821038689,-0.00468022455501957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,347649000.0,585190000.0,402807000.0,100819000.0,29498000.0,-24624000.0
,operatingIncomeRatio,0.196754907143189,0.340520145846596,0.350250509976053,0.153734370234828,0.061725372522186,-0.0736866045030703
,totalOtherIncomeExpensesNet,4406000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,602397000.0,668842000.0,417111000.0,109980000.0,36780000.0,-64340000.0
,incomeBeforeTaxRatio,0.340931703523771,0.389196970878396,0.362688186815576,0.167703568161025,0.0769631568704998,-0.192535580479514
,incomeTaxExpense,109564000.0,96222000.0,66746000.0,4316000.0,2591000.0,1128000.0
,netIncome,494675000.0,571823000.0,352590000.0,108027000.0,34745000.0,-65325000.0
,netIncomeRatio,0.279965521808079,0.332741932292824,0.30658560380643,0.164725526075023,0.0727048636613788,-0.195483164358474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.18484,2.45752,1.56454,0.48473,0.15944,-0.34956
,EPSDiluted,2.18484,2.45752,1.56454,0.48473,0.15944,-0.34956
,weightedAverageShsOut,226412000.0,232683000.0,225363000.0,222859000.0,217918000.0,186878000.0
,weightedAverageShsOutDil,226412000.0,232683000.0,225363000.0,222859000.0,217918000.0,186878000.0
