Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,114592000.0,16646000.0,37162000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,114592000.0,16646000.0,37162000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,117303000.0,17722000.0,37435000.0
Property Plant & Equipment Net,1210000.0,1121000.0,1027000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,1635000.0,1381000.0,1269000.0
Total assets,118938000.0,19103000.0,38704000.0
Payables,5723000.0,2799000.0,2746000.0
Short-term debt,346000.0,4103000.0,6546000.0
Total current liabilities,14660000.0,11131000.0,12050000.0
Long-term debt,118000.0,0.0,4096000.0
Total debt,464000.0,4103000.0,10642000.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,238000.0,577000.0,9328000.0
Total liabilities,14780000.0,11708000.0,21378000.0
Other comprehensive income,337992000,0.0,0.0
Retained earnings (deficit),-233837000.0,-173912000.0,-138535000.0
Total shareholders equity,104158000.0,-165833000.0,-131671000.0
Investments,0.0,0.0,0.0
Net Debt,-114128000.0,-12543000.0,-26520000.0
Other Assets,0.0,1076000.0,273000.0
Other Liabilities,0.0,4229000.0,2758000.0
