date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1012627000.0,1256595000.0,1217189000.0,1137641000.0,1144807000.0,1145464000.0,949004000.0,525158000.0,531410000.0,512929000.0,464251000.0,394224000.0,389112000.0,350779000.0,315721000.0,257064000.0,199060000.0,152315000.0,104871000.0,79027000.0,48169252.0,20648614.0,17000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1012627000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,550246000.0,500300000.0,521632000.0,517428000.0,504398000.0,511410000.0,430191000.0,257245000.0,248156000.0,193072000.0,181968000.0,159696000.0,143363000.0,112864000.0,98840000.0,82467000.0,67351000.0,53090000.0,37117000.0,30260000.0,17074982.0,5730972.0,4600000.0
,SellingAndMarketingExpenses,8313000.0,13255000.0,11313000.0,8918000.0,10913000.0,11419000.0,9504000.0,6062000.0,5064000.0,17352000.0,16689000.0,4529000.0,4573000.0,5554000.0,5760000.0,4564000.0,4228000.0,3567000.0,1837000.0,1580000.0,1004723.0,941618.0,700000.0
,otherExpenses,45956000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359000.0,-6437000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,8313000.0,1002000000.0,924000000.0,864000000.0,830000000.0,813000000.0,691000000.0,404000000.0,435000000.0,474000000.0,524000000.0,691000000.0,476000000.0,455000000.0,324000000.0,222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,8313000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,-130108000.0,210442000.0,128510000.0,78216000.0,66051000.0,58232000.0,48693000.0,37881000.0,48849000.0,73301000.0,93812000.0,103024000.0,152239000.0,202438000.0,143817000.0,72994000.0,40371000.0,28860000.0,23797000.0,32409000.0,19744408.0,8455948.0,7300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,27069000.0,5618000.0,6166000.0,6756000.0,8622000.0,11225000.0,10207000.0,4781000.0,4816000.0,4948000.0,5389000.0,6165000.0,5857000.0,12765000.0,14514000.0,12142000.0,8714000.0,9579000.0,4576000.0,4891000.0,2478304.0,941274.0,900000.0
,EBITDA,-1429351000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
