date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,583439000.0,560444000.0,523008000.0,448046000.0,433640000.0,411378000.0,408557000.0,382649000.0,383520000.0,384307000.0,348173000.0,75989000.0,0.0,0.0
,costOfRevenue,142693000.0,145144000.0,142873000.0,124841000.0,109244000.0,101113000.0,116654000.0,111408000.0,114222000.0,125294000.0,134240000.0,37622000.0,0.0,0.0
,grossProfit,440746000.0,415300000.0,380135000.0,323205000.0,324396000.0,310265000.0,291903000.0,271241000.0,269298000.0,259013000.0,213933000.0,38367000.0,0.0,0.0
,grossProfitRatio,0.755427731090997,0.741019620158303,0.72682444627998,0.721365663347067,0.748076745687667,0.754209024303682,0.714473133491777,0.70885066993511,0.702174593241552,0.673974192507553,0.614444543373553,0.504902025293135,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,12037000.0,14310000.0,22429000.0,15247000.0,16079000.0,16144000.0,17587000.0,11149000.0,15525000.0,18684000.0,19178000.0,5974000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,90052000.0,93165000.0,97846000.0,84405000.0,82552000.0,81445000.0,78636000.0,75218000.0,67589000.0,0.0,0.0,0.0,2592185.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65682000.0,66728000.0,17029000.0,0.0,0.0
,otherExpenses,33000.0,-1133000.0,139000.0,-207000.0,206000.0,-468000.0,-4274000.0,6003000.0,-896000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,405263000.0,405180000.0,338482000.0,207729000.0,148025000.0,149423000.0,168992000.0,161347000.0,164224000.0,182012000.0,176573000.0,50679000.0,2592185.0,0.0
,costAndExpenses,547956000.0,550324000.0,481355000.0,332570000.0,257269000.0,250536000.0,285646000.0,272755000.0,278446000.0,307306000.0,310813000.0,88301000.0,2592185.0,1274.0
,interestExpense,94271000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,303174000.0,297705000.0,218207000.0,122266000.0,49394000.0,51834000.0,72769000.0,74980000.0,81110000.0,97646000.0,90667000.0,21513000.0,0.0,0.0
,EBITDA,338657000.0,307825000.0,259860000.0,237742000.0,225765000.0,212676000.0,195680000.0,184874000.0,186184000.0,174647000.0,128027000.0,9201000.0,-8200045.0,-1274.0
,EBITDARatio,0.580449712823449,0.549252021611437,0.496856644640235,0.530619623877905,0.520627709620884,0.516984379329959,0.478953977046043,0.48314251441922,0.485460992907801,0.454446575264047,0.367710879361697,0.121083314690284,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,35483000.0,10120000.0,41653000.0,115476000.0,176371000.0,160842000.0,122911000.0,109894000.0,105074000.0,77001000.0,37360000.0,-12312000.0,-2592185.0,-1274.0
,operatingIncomeRatio,0.0608169834378573,0.01805711186131,0.0796412291972589,0.257732464970115,0.406722165851859,0.390983475052142,0.300841743012603,0.287192701405204,0.273972674176053,0.200363251254856,0.107302978691627,-0.16202345076261,0.0,0.0
,totalOtherIncomeExpensesNet,-30176000.0,-112843000.0,139000.0,-207000.0,206000.0,-87507000.0,-4274000.0,6003000.0,-896000.0,-13620000.0,-2385000.0,-32814000.0,5607860.0,0.0
,incomeBeforeTax,-88964000.0,-218119000.0,-20649000.0,119572000.0,178165000.0,73115000.0,116452000.0,110465000.0,95018000.0,64581000.0,35612000.0,-45481000.0,3012369.0,0.0
,incomeBeforeTaxRatio,-0.152482093243681,-0.389189642497734,-0.0394812316446402,0.266874383433844,0.410859238077668,0.177731915659078,0.285032443453423,0.288684930576063,0.247752398831873,0.168045338752612,0.10228248600552,-0.598520838542421,0.0,0.0
,incomeTaxExpense,-32910000.0,-56120000.0,-7265000.0,-114284000.0,67133000.0,65992000.0,41463000.0,47948000.0,30387000.0,24900000.0,12921000.0,-1321000.0,1356551.0,0.0
,netIncome,-56054000.0,-161999000.0,-13384000.0,233856000.0,111032000.0,7123000.0,74989000.0,62517000.0,64631000.0,39681000.0,22691000.0,-44160000.0,1655818.0,-3812.0
,netIncomeRatio,-0.0960751680981217,-0.289054749448651,-0.0255904307391092,0.521946407288537,0.256046490176183,0.0173149755212967,0.183545992358471,0.16337949400103,0.168520546516479,0.103253388566953,0.0651716244510631,-0.581136743476029,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.42,-1.262558,-0.209742,2.224168,0.997048,-0.087389,0.667366,0.723914,0.845281,0.55,0.32,-0.82,0.04,-0.000331
,EPSDiluted,-0.42,-1.262558,-0.209742,2.224168,0.997048,-0.087389,0.667366,0.723914,0.845281,0.54,0.31,-0.82,0.04,-0.000331
,weightedAverageShsOut,133491000.0,131632000.0,112200000.0,98203000.0,95879000.0,95126000.0,93905000.0,76690000.0,76461000.0,72164000.0,70289000.0,53964000.0,43268238.0,11500000.0
,weightedAverageShsOutDil,133491000.0,131632000.0,112200000.0,98203000.0,95879000.0,95126000.0,93905000.0,76690000.0,76461000.0,73559000.0,72956000.0,53964000.0,43268238.0,11500000.0
