date,,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,17290000000.0,15983000000.0,12093000000.0,12483000000.0,10282000000.0,8446000000.0,8054000000.0,7708382000.0,7828904000.0,7372333000.0,7160874000.0,7155910000.0,6359708000.0,5834827000.0,5414681000.0,4934745000.0,4527940000.0,4033069000.0,3754302000.0,3618334000.0,3418400000.0,3116900000.0,2810500000.0,2769800000.0,2712500000.0,2559500000.0,2465400000.0,2365300000.0,2172200000.0,2012700000.0,1811500000.0,1709400000.0,1582000000.0,1311600000.0,1143800000.0
,costOfRevenue,9002000000.0,8721000000.0,6151000000.0,6492000000.0,5587000000.0,4145000000.0,3883000000.0,3755388000.0,3737352000.0,3543183000.0,3397598000.0,3492561000.0,3071921000.0,2886853000.0,2662029000.0,2500362000.0,2336290000.0,2083669000.0,1913292000.0,1560077000.0,1452800000.0,1312300000.0,1203500000.0,1228700000.0,1228600000.0,1195900000.0,1178600000.0,1132000000.0,1022500000.0,955600000.0,861200000.0,805100000.0,762700000.0,626800000.0,566200000.0
,grossProfit,8288000000.0,7262000000.0,5942000000.0,5991000000.0,4695000000.0,4301000000.0,4171000000.0,3952994000.0,4091552000.0,3829150000.0,3763276000.0,3663349000.0,3287787000.0,2947974000.0,2752652000.0,2434383000.0,2191650000.0,1949400000.0,1841010000.0,2058257000.0,1965600000.0,1804600000.0,1607000000.0,1541100000.0,1483900000.0,1363600000.0,1286800000.0,1233300000.0,1149700000.0,1057100000.0,950300000.0,904300000.0,819300000.0,684800000.0,577600000.0
,grossProfitRatio,0.479352226720648,0.454357755114809,0.491358637228149,0.479932708483538,0.456623225053492,0.509235140895098,0.517879314626273,0.512817605562361,0.522621301781194,0.519394606836126,0.525533056439759,0.511933352990745,0.516971376673269,0.505237601731808,0.508368267678188,0.493314852135217,0.484028056908881,0.483353991712019,0.490373443585519,0.568841074372902,0.575005850690381,0.578972697231223,0.571784380003558,0.556393963463066,0.547059907834101,0.532760304747021,0.52194370081934,0.52141377415127,0.529279071908664,0.52521488547722,0.524592878829699,0.529016029016029,0.517888748419722,0.522110399512046,0.504983388704319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1062000000.0,1006000000.0,774000000.0,828000000.0,632000000.0,550000000.0,494000000.0,471755000.0,476496000.0,430997000.0,408128000.0,396238000.0,360050000.0,360011000.0,271626000.0,235649000.0,235060000.0,220186000.0,211834000.0,223782000.0,254000000.0,217900000.0,180600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2000000.0,4015000000.0,2925000000.0,3005000000.0,2563000000.0,2145000000.0,2422000000.0,1923354000.0,1851774000.0,1721356000.0,1704795000.0,1715045000.0,1602404000.0,1537494000.0,1449856000.0,1311467000.0,1207464000.0,1032043000.0,983296000.0,973902000.0,931900000.0,861600000.0,766100000.0,909300000.0,879500000.0,834800000.0,826600000.0,735100000.0,686100000.0,615900000.0,572500000.0,556000000.0,500200000.0,436400000.0,380500000.0
,SellingAndMarketingExpenses,4332000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,68000000.0,51000000.0,3000000.0,11000000.0,21000000.0,5000000.0,9000000.0,-1152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
