Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,1280459.7701,10809123.6495,1595789.4737,1121606.949,1053268.7651,1220082.5309
Stock-based compensation,4132183.908,3084033.6134,2996842.1053,863192.1824,1329297.8208,1730398.8996
Operating Cash Flow,-31320689.6552,-53350540.2161,-25991578.9474,-29622149.8371,-21082324.4552,-14632737.2765
Capital Expenditure,-1943678.1609,-1030012.0048,-1793684.2105,-909880.5646,-774818.4019,-731774.4154
Acquisitions and disposals,0.0,-6130852.3409,-1642105.2632,-5630836.0478,-1815980.6295,0.0
Investment purchases and sales,2641379.3103,28303721.4886,-28307368.4211,-5067318.1325,450363.1961,-4126547.4553
Investing Cash flow,697701.1494,21144057.623,-31744210.5263,-11608034.7448,-2140435.8354,-4858321.8707
Issuance (repayment) of debt,-310344.8276,-1677070.8283,-80000.0,-288816.5038,41162.2276,-170563.9615
Issuance (buybacks) of shares,49437931.0345,750300.12,0.0,118516829.5331,30635593.2203,42122420.9078
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,50491954.023,726290.5162,3190526.3158,120016286.645,33604116.2228,43442916.0935
Effect of forex changes on cash,3448.2759,1344537.8151,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,19868965.5172,-31481392.557,-54545263.1579,78764386.5364,10381355.9322,23951856.9464
Free Cash Flow,-33264367.8161,-54380552.2209,-27785263.1579,-30532030.4017,-21857142.8571,-15364511.6919
Net Cash/Marketcap,,,,,,
