date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,5492260.0,61626228.0,910161.0,65967816.0,81637960.0,84524410.0,71762530.0,72860000.0
,costOfRevenue,0.0,0.0,0.0,0.0,18988580.0,17829920.0,19224480.0,18640000.0
,grossProfit,0.0,0.0,0.0,0.0,62649380.0,66694490.0,52538050.0,54220000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.76740501599991,0.789055966199587,0.732109779295685,0.744166895415866
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2499695.0,2509956.0,2852730.0,3469882.0,274540.0,285060.0,260630.0,250000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1655743.0,1665986.0,1657053.0,1646457.0,0.0,0.0,0.0,0.0
,operatingExpenses,4155438.0,4175942.0,4509783.0,5116339.0,511830.0,510420.0,406300.000000002,390000.000000001
,costAndExpenses,0.0,0.0,0.0,0.0,19500410.0,18340340.0,19630780.0,19030000.0
,interestExpense,5419172.0,12315647.0,11636916.0,8044577.0,68729620.0,-129216640.0,-45926410.0,5750000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,199596790.0,-192249200.0,-39721070.0,65330000.0
,EBITDARatio,0.0,0.0,0.0,0.0,2.444902,-2.274481,-0.553507,0.896651
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,62137550.0,66184070.0,52131750.0,53820000.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.76113550608075,0.783017237269092,0.726448050256868,0.738676914630799
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,-68729620.0,129216630.0,45926410.0,-5760000.0
,incomeBeforeTax,1336822.0,57450286.0,-3599622.0,60851477.0,130867170.0,-63032560.0,6205340.0,59580000.0
,incomeBeforeTaxRatio,0.243401077152211,0.932237585594238,-3.95492885324684,0.922441891967441,1.6030186202595,-0.745732031729059,0.0864704742154436,0.817732637935767
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1336822.0,57450286.0,-3599622.0,60851477.0,130867170.0,-63032560.0,6205340.0,59580000.0
,netIncomeRatio,0.243401077152211,0.932237585594238,-3.95492885324684,0.922441891967441,1.6030186202595,-0.745732031729059,0.0864704742154436,0.817732637935767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0300172639089994,1.29,-0.08,1.36,2.93001,-1.41125,0.13893,1.33408
,EPSDiluted,0.0300172639089994,1.29,-0.08,1.36,2.93001,-1.41125,0.13893,1.33408
,weightedAverageShsOut,44535105.0,44535105.0,44995275.0,44743733.0,44664380.0,44664380.0,44664380.0,44660000.0
,weightedAverageShsOutDil,44535105.0,44535105.0,44995275.0,44743733.0,44664380.0,44664380.0,44664380.0,44660000.0
