date,,2020-10-03_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-10-01_FY,2015-10-03_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-10-01_FY,2010-10-02_FY,2009-10-03_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-10-01_FY,2004-10-02_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-10-02_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY
,revenue,6960370000.0,8233859000.0,7110130000.0,6868619000.0,6481181000.0,6374541000.0,6215000000.0,5917000000.0,6093000000.0,6602000000.0,6319000000.0,5177000000.0,7202000000.0,10384000000.0,10955421000.0,11735000000.0,12205000000.0,10361000000.0,8762000000.0,4054000000.0,3911559000.0,1215000000.0,722600000.0,405200000.0,265100000.0,167800000.0,115100000.0,88500000.0,65100000.0,58900000.0
,costOfRevenue,6434663000.0,7641921000.0,6646347000.0,6348708000.0,5966899000.0,5890685000.0,5727000000.0,5490000000.0,5658000000.0,6092000000.0,5836000000.0,4855000000.0,6678000000.0,9831000000.0,10333685000.0,11094000000.0,11584000000.0,9899000000.0,8387000000.0,3513000000.0,3283833000.0,963000000.0,563900000.0,310400000.0,201500000.0,124200000.0,82800000.0,64100000.0,50700000.0,43500000.0
,grossProfit,525707000.0,591938000.0,463783000.0,519911000.0,514282000.0,483856000.0,488000000.0,427000000.0,436000000.0,510000000.0,483000000.0,322000000.0,524000000.0,553000000.0,621736000.0,641000000.0,620000000.0,462000000.0,375000000.0,541000000.0,627726000.0,252000000.0,158700000.0,94800000.0,63600000.0,43600000.0,32300000.0,24400000.0,14400000.0,15400000.0
,grossProfitRatio,0.0755285997727132,0.0718907136981578,0.0652284838673836,0.075693672920277,0.0793500443823433,0.0759044455122337,0.0785197103781175,0.0721649484536082,0.0715575250287215,0.0772493183883672,0.0764361449596455,0.0621981842766081,0.0727575673424049,0.0532550077041602,0.0567514475253849,0.0546229228802727,0.0507988529291274,0.0445902905124988,0.0427984478429582,0.13344844597928,0.16047974733348,0.207407407407407,0.21962358151121,0.23395853899309,0.239909468125236,0.259833134684148,0.280625543006082,0.275706214689266,0.221198156682028,0.261460101867572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,22564000.0,27552000.0,30754000.0,33716000.0,37746000.0,33083000.0,32000000.0,26000000.0,22000000.0,21000000.0,13000000.0,17000000.0,20000000.0,30000000.0,40181000.0,30000000.0,29000000.0,15000000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,260032000.0,250924000.0,251568000.0,244604000.0,239288000.0,242000000.0,238000000.0,241000000.0,247000000.0,253000000.0,238000000.0,317000000.0,374000000.0,364496000.0,350000000.0,335000000.0,307000000.0,279000000.0,240000000.0,218896000.0,75000000.0,43800000.0,25500000.0,16600000.0,11800000.0,9200000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-348000.0,4484000.0,2908000.0,2973000.0,7147000.0,8384000.0,13818000.0,5545000.0,35530000.0,30425000.0,12653000.0,72255000.0,571675000.0,1150884000.0,0.0,726738000.0,150134000.0,218660000.0,2851259000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
