date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-02-03_FY,2016-01-29_FY,2015-01-30_FY,2014-01-31_FY,2013-02-01_FY,2012-02-03_FY,2011-01-28_FY,2010-01-29_FY,2009-01-30_FY,2008-02-01_FY,2007-02-02_FY,2006-02-03_FY,2005-01-28_FY,2004-01-30_FY,2003-01-31_FY,2002-02-01_FY,2001-02-02_FY,2000-01-28_FY,1999-01-29_FY,1998-01-30_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2655050000.0,1712555000.0,1589472000.0,1538960000.0,1251133000.0,1165080000.0,1065345000.0,1025116000.0,953000000.0,767000000.0,628000000.0,339000000.0,108000000.0,-13000000.0,138000000.0,350000000.0,344000000.0,301000000.0,264946000.0,208000000.0,71000000.0,219000000.0,182000000.0,145000000.0,115100000.0,87818000.0,73634000.0,48600000.0,35600000.0,21500000.0,14600000.0,12400000.0
,depreciationAndAmortization,574237000.0,504804000.0,454134000.0,404231000.0,379931000.0,352431000.0,342353000.0,332837000.0,302900000.0,275400000.0,254900000.0,256800000.0,247900000.0,234100000.0,200600000.0,186800000.0,164500000.0,152400000.0,134959000.0,123000000.0,111400000.0,63900000.0,53100000.0,38700000.0,30965000.0,25245000.0,17263000.0,-3500000.0,-8200000.0,-6700000.0,-6500000.0,-6000000.0
,deferredIncomeTax,34976000.0,55407000.0,52325000.0,-137648000.0,12359000.0,12126000.0,-17734000.0,-67841000.0,-2600000.0,10200000.0,51000000.0,14900000.0,73400000.0,-1300000.0,-38200000.0,8200000.0,25800000.0,19900000.0,82867000.0,7700000.0,-77900000.0,17900000.0,11400000.0,14300000.0,10878000.0,-593000.0,-1302000.0,-100000.0,-2300000.0,-1900000.0,-400000.0,-100000.0
,stockBasedCompensation,68609000.0,48589000.0,40879000.0,34323000.0,36967000.0,38547000.0,37338000.0,20961000.0,21664000.0,15250000.0,15956000.0,17295000.0,9958000.0,3827000.0,7578000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,569128000.0,-1012855000.0,364189000.0,228008000.0,-381848000.0,-133323000.0,176501000.0,455636000.0,173000000.0,-238000000.0,365000000.0,-157000000.0,135000000.0,-250000000.0,81000000.0,-76000000.0,-3000000.0,248593000.0,237407000.0,-165000000.0,-37000000.0,200000000.0,65000000.0,78866000.0,17605000.0,61339000.0,34390000.0,28100000.0,8700000.0,16900000.0,3000000.0,14500000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-575827000.0,-578783000.0,-521342000.0,-348363000.0,-171908000.0,-290001000.0,-233559000.0,-144943000.0,-391409000.0,48673000.0,0.0,647000.0,50671000.0,79469000.0,78115000.0,0.0,0.0,-34110000.0,7992000.0,-235000000.0,90000000.0,-174000000.0,-180000000.0,-156000000.0,12259000.0,-132251000.0,-96069000.0,62500000.0,-44100000.0,-18000000.0,-14400000.0,30600000.0
,accountsPayables,745596000.0,428627000.0,375214000.0,427911000.0,56477000.0,105637000.0,97166000.0,36942000.0,194035000.0,104442000.0,-5446000.0,106049000.0,140356000.0,-41395000.0,53544000.0,-50489000.0,-50489000.0,42488000.0,18840000.0,-25000000.0,38000000.0,-77000000.0,-78000000.0,-76000000.0,0.0,0.0,0.0,-30900000.0,26200000.0,6300000.0,9400000.0,-11700000.0
,otherWorkingCapital,1203436000.0,634308000.0,1647163000.0,1282974000.0,1054966000.0,1436814000.0,1570137000.0,1393636000.0,938000000.0,765000000.0,1003000000.0,638000000.0,795000000.0,660000000.0,910000000.0,829000000.0,905000000.0,908000000.0,659407000.0,422000000.0,587000000.0,624000000.0,424000000.0,359000000.0,280134000.0,262529000.0,201190000.0,166800000.0,138700000.0,130000000.0,113100000.0,110100000.0
,otherNonCashItems,0.0,8293000.0,83749000.0,48913000.0,33342000.0,46670000.0,45889000.0,-12747000.0,-28700000.0,96600000.0,30200000.0,75700000.0,62100000.0,50300000.0,83200000.0,6500000.0,9700000.0,14600000.0,-162000000.0,5800000.0,181000000.0,0.0,0.0,0.0,-7453000.0,9449000.0,0.0,11800000.0,16400000.0,13400000.0,12900000.0,12100000.0
,netCashProvidedByOperatingActivites,3876159000.0,2237998000.0,2143550000.0,1802108000.0,1605041000.0,1391686000.0,1326891000.0,1213065000.0,1131400000.0,1050500000.0,824700000.0,668600000.0,575200000.0,441600000.0,405400000.0,555500000.0,389700000.0,518600000.0,434040000.0,265600000.0,215500000.0,140400000.0,218600000.0,139100000.0,170091000.0,-17769000.0,43257000.0,62600000.0,42700000.0,17300000.0,23800000.0,32900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1027963000.0,-784843000.0,-734380000.0,-646456000.0,-560296000.0,-504806000.0,-373967000.0,-538444000.0,-571596000.0,-514861000.0,-22830000.0,-250747000.0,-205546000.0,-83641000.0,-261515000.0,-15526000.0,-15526000.0,-149362000.0,-134315000.0,-125400000.0,-216600000.0,-152700000.0,-140300000.0,-107700000.0,-84411000.0,-60521000.0,-65777000.0,-9800000.0,-24700000.0,-12800000.0,-8900000.0,-17000000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6738000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-1007494000.0,-579712000.0,-990474000.0,-1299613000.0,-800095000.0,0.0,-671459000.0,-185000000.0,0.0,0.0,-9903000.0,-3800000.0,-49675000.0,-199950000.0,-199950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
