Date,2018-12-31,2017-12-31,2016-12-31
Revenue,254324000.0,218773000.0,207295000.0
Revenue Growth,0.162501771242338,0.0553703659036639,
Cost of Revenue,77982000.0,62679000.0,67755000.0
Gross Profit,176342000.0,156094000.0,139540000.0
R&D Expenses,106188000.0,53660000.0,37985000.0
SG&A Expense,99657000.0,121451000.0,110802000.0
Operating Expenses,302835000.0,176896000.0,174043000.0
Operating Income,-126493000.0,-20802000.0,-34503000.0
Interest Expense,27801000.0,26865000.0,32893000.0
Earnings before Tax,-154592000.0,-40057000.0,-71646000.0
Income Tax Expense,148000.0,-16047000.0,4704000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-154740000.0,-24010000.0,-76350000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-154740000.0,-24010000.0,-76350000.0
EPS,-1.43,-0.24,-0.77
EPS Diluted,-1.43,-0.24,-0.77
Weighted Average Shs Out,107900000.0,122225000.0,122225000.0
Weighted Average Shs Out (Dil),107900000.0,100244000.0,98539000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.693375379437,0.7135,0.6731
EBITDA Margin,-0.308366493135,0.133,-0.01
EBIT Margin,-0.497369497177,-0.0603,-0.1869
Profit Margin,-0.608436482597,-0.11,-0.368
Free Cash Flow margin,0.139157138139,-0.0127,-0.0502
EBITDA,-78425000.0,29199000.0,-2055000.0
EBIT,-126493000.0,-13192000.0,-38753000.0
Consolidated Income,-154740000.0,-24010000.0,-76350000.0
Earnings Before Tax Margin,-0.607854547742,-0.1831,-0.3456
Net Profit Margin,-0.608436482597,-0.1097,-0.3683
