date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-31_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,revenue,2682891000.0,2336319000.0,2138022000.0,1943032000.0,1816083000.0,1702091000.0,1580932000.0,1460100000.0,1326400000.0,1149835000.0,936000000.0,852600000.0,1038600000.0,1615000000.0,1483900000.0,1329192000.0,1197500000.0,1119500000.0,1293100000.0,1430400000.0,1279550000.0,1093300000.0,1216100000.0,915900000.0,741500000.0,548418000.0,429072000.0,368600000.0,434500000.0,392300000.0,231400000.0,142800000.0,67100000.0,23900000.0,16600000.0
,costOfRevenue,305498000.0,266357000.0,258747000.0,237390000.0,256492000.0,238453000.0,223706000.0,200200000.0,191100000.0,195156000.0,156400000.0,169200000.0,209500000.0,214500000.0,227100000.0,228780000.0,226100000.0,216600000.0,250000000.0,354900000.0,368857000.0,324800000.0,280700000.0,183100000.0,153500000.0,116530000.0,94607000.0,45400000.0,69200000.0,61400000.0,97400000.0,47200000.0,23200000.0,8900000.0,6500000.0
,grossProfit,2377393000.0,2069962000.0,1879275000.0,1705642000.0,1559591000.0,1463638000.0,1357226000.0,1259900000.0,1135300000.0,954679000.0,779600000.0,683400000.0,829100000.0,1400500000.0,1256800000.0,1100412000.0,971400000.0,902900000.0,1043100000.0,1075600000.0,910693000.0,768500000.0,935400000.0,732800000.0,588000000.0,431888000.0,334465000.0,323200000.0,365300000.0,330900000.0,134000000.0,95600000.0,43900000.0,15000000.0,10100000.0
,grossProfitRatio,0.886131042968201,0.885992880253082,0.878978326696358,0.877824966341265,0.858766366955695,0.859905845222141,0.858497392677231,0.862886103691528,0.855925814234017,0.830274778555184,0.832905982905983,0.801548205489092,0.798286154438667,0.8671826625387,0.846957342138958,0.827880396511565,0.811189979123173,0.806520768200089,0.806666151109736,0.751957494407159,0.711729123519988,0.702917771883289,0.769180166104761,0.800087345780107,0.792987188132165,0.787516091740242,0.779507868143342,0.87683125339121,0.840736478711162,0.843487127198573,0.579083837510804,0.669467787114846,0.65424739195231,0.627615062761506,0.608433734939759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1033732000.0,935938000.0,884816000.0,804223000.0,735340000.0,637567000.0,603006000.0,534000000.0,454100000.0,400745000.0,376400000.0,354700000.0,457900000.0,494000000.0,460100000.0,370140000.0,351300000.0,340100000.0,326400000.0,297300000.0,263947000.0,219200000.0,179400000.0,140400000.0,115300000.0,88566000.0,72574000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-362035000.0,139806000.0,133406000.0,134181000.0,125106000.0,109982000.0,113619000.0,121343000.0,112122000.0,92863000.0,86442000.0,122667000.0,151991000.0,168952000.0,143321000.0,0.0,114863000.0,50699000.0,153299000.0,526100000.0,484617000.0,440900000.0,369800000.0,314400000.0,280900000.0,225462000.0,203137000.0,281500000.0,262000000.0,304800000.0,61400000.0,40300000.0,17100000.0,7700000.0,6200000.0
,SellingAndMarketingExpenses,516460000.0,481673000.0,439669000.0,419161000.0,395194000.0,402432000.0,399688000.0,378157000.0,342278000.0,323798000.0,305558000.0,286833000.0,358409000.0,407148000.0,405579000.0,0.0,325937000.0,399601000.0,399601000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,477000.0,0.0,0.0,0.0,0.0,0.0,2541000.0,-1042000.0,-16843000.0,0.0,70402000.0,0.0,-8537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1704617000.0,1578166000.0,1483066000.0,1381687000.0,1273735000.0,1178208000.0,1152538000.0,1071400000.0,924800000.0,833942000.0,815700000.0,812200000.0,2428400000.0,1085100000.0,1075400000.0,936846000.0,870200000.0,912800000.0,868300000.0,835100000.0,847278000.0,781300000.0,830200000.0,498800000.0,496700000.0,314028000.0,275711000.0,325500000.0,299600000.0,344800000.0,81500000.0,54900000.0,24000000.0,10500000.0,7800000.0
,costAndExpenses,2037339000.0,1844523000.0,1741813000.0,1619077000.0,1530227000.0,1416661000.0,1376244000.0,1271600000.0,1115900000.0,1029098000.0,972100000.0,981400000.0,2637900000.0,1299600000.0,1302500000.0,1165626000.0,1096300000.0,1129400000.0,1118300000.0,1190000000.0,1216135000.0,1106100000.0,1110900000.0,681900000.0,650200000.0,430558000.0,370318000.0,370900000.0,368800000.0,406200000.0,178900000.0,102100000.0,47200000.0,19400000.0,14300000.0
,interestExpense,20749000.0,18829000.0,23139000.0,25664000.0,23670000.0,28311000.0,34121000.0,37581000.0,34742000.0,43025000.0,-27200000.0,28872000.0,11614000.0,12374000.0,12348000.0,0.0,6198000.0,2803000.0,2803000.0,6600000.0,0.0,1800000.0,8400000.0,28700000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,145653000.0,122789000.0,118721000.0,115524000.0,18095000.0,118165000.0,115634000.0,98300000.0,89200000.0,16536000.0,88300000.0,93100000.0,128700000.0,130600000.0,147100000.0,47762000.0,179200000.0,191600000.0,203900000.0,230400000.0,91893000.0,163900000.0,102400000.0,56600000.0,51700000.0,46019000.0,44257000.0,44000000.0,37600000.0,40000000.0,20100000.0,14600000.0,6900000.0,2800000.0,1600000.0
,EBITDA,791205000.0,614585000.0,514930000.0,439479000.0,303951000.0,403595000.0,320322000.0,286800000.0,299800000.0,137273000.0,52100000.0,-35700000.0,-1470500000.0,446000000.0,328500000.0,211328000.0,280400000.0,181600000.0,378700000.0,470900000.0,155308000.0,151100000.0,207600000.0,290600000.0,143000000.0,163879000.0,103011000.0,41700000.0,103300000.0,26100000.0,72600000.0,55300000.0,26800000.0,7300000.0,3900000.0
,EBITDARatio,0.2949076201754,0.263056971244081,0.240844107310402,0.226182070084281,0.167366249229798,0.237117169411036,0.202615925289639,0.196424902403945,0.22602533172497,0.119384955232707,0.0556623931623932,-0.041871921182266,-1.4158482572694,0.276160990712074,0.221376103511018,0.158989822388338,0.234154488517745,0.162215274676195,0.292862114298971,0.329208612975392,0.121377046617952,0.138205433092472,0.170709645588356,0.317283546238672,0.192852326365475,0.298821337009361,0.240078588208972,0.113130765056972,0.237744533947066,0.0665307162885547,0.313742437337943,0.387254901960784,0.399403874813711,0.305439330543933,0.234939759036145
