Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,11823000.0,10589000.0,8378000.0
Stock-based compensation,6772000.0,5705000.0,4503000.0
Operating Cash Flow,138374000.0,139118000.0,113902000.0
Capital Expenditure,-17944000.0,-12021000.0,-14198000.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,-453483000.0,-331367000.0,-295561000.0
Investing Cash flow,-471427000.0,-343388000.0,-309759000.0
Issuance (repayment) of debt,368427000.0,233966000.0,222799000.0
Issuance (buybacks) of shares,-354000.0,-3278000.0,-886000.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,368073000.0,230688000.0,221913000.0
Effect of forex changes on cash,0.0,0.0,0.0
Net cash flow / Change in cash,35020000.0,26418000.0,26056000.0
Free Cash Flow,120430000.0,127097000.0,99704000.0
Net Cash/Marketcap,,,
