date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,538900000.0,627400000.0,962000000.0,478100000.0,483500000.0,502600000.0,351400000.0,377300000.0,330300000.0,180200000.0,57000000.0,168700000.0,153800000.0,108900000.0,100900000.0,24400000.0,12200000.0,57200000.0,30700000.0,380500000.0,323300000.0,190200000.0,-14100000.0,150900000.0,236700000.0,104900000.0
,depreciationAndAmortization,350700000.0,346700000.0,320900000.0,305000000.0,284600000.0,258100000.0,223300000.0,198800000.0,186200000.0,184900000.0,182500000.0,170100000.0,160200000.0,155000000.0,127700000.0,53500000.0,64300000.0,61400000.0,58000000.0,56100000.0,92300000.0,73500000.0,75200000.0,76100000.0,75000000.0,119100000.0
,deferredIncomeTax,53100000.0,35300000.0,-304100000.0,42000000.0,135800000.0,140100000.0,111200000.0,197300000.0,120700000.0,106200000.0,31400000.0,63800000.0,66300000.0,41000000.0,-17300000.0,35900000.0,-3100000.0,21800000.0,30400000.0,23100000.0,21600000.0,23200000.0,-16600000.0,18600000.0,99100000.0,20000000.0
,stockBasedCompensation,23100000.0,20400000.0,18200000.0,19200000.0,11400000.0,10000000.0,13600000.0,10700000.0,8500000.0,8800000.0,9900000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,48900000.0,480000000.0,-195200000.0,124200000.0,-140100000.0,-292300000.0,114300000.0,-107600000.0,38100000.0,-36000000.0,608600000.0,47400000.0,-421600000.0,75500000.0,-114700000.0,-125500000.0,103400000.0,33000000.0,29500000.0,-349400000.0,143500000.0,237700000.0,-111900000.0,86700000.0,-79700000.0,14400000.0
,accountsReceivables,36400000.0,-68400000.0,-46700000.0,-18300000.0,12000000.0,17200000.0,-14400000.0,-21500000.0,-1500000.0,-20200000.0,23300000.0,76100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,500000.0,-4500000.0,1400000.0,-14200000.0,-26200000.0,9200000.0,7100000.0,-9300000.0,-7200000.0,6300000.0,-12300000.0,-6000000.0,-17800000.0,400000.0,-800000.0,-11400000.0,-2500000.0,-8800000.0,6100000.0,6500000.0,6500000.0,-8600000.0,2500000.0,500000.0,1300000.0,1600000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,237300000.0,188400000.0,-291600000.0,-96400000.0,-220600000.0,-80500000.0,211800000.0,97500000.0,205100000.0,167000000.0,203000000.0,-405600000.0,-453000000.0,-31400000.0,-106900000.0,7800000.0,133300000.0,29900000.0,-3100000.0,-32600000.0,316800000.0,173300000.0,-64400000.0,47500000.0,-39200000.0,40500000.0
,otherNonCashItems,167200000.0,-2100000.0,-13100000.0,200000.0,-4000000.0,-12800000.0,-3000000.0,-53200000.0,24500000.0,19700000.0,6100000.0,-5000000.0,13500000.0,5900000.0,27800000.0,8600000.0,16200000.0,8600000.0,14600000.0,1000000.0,-2600000.0,-4600000.0,196700000.0,-50400000.0,-161400000.0,-23100000.0
,netCashProvidedByOperatingActivites,1103500000.0,945700000.0,1028400000.0,913300000.0,909300000.0,906000000.0,798300000.0,673200000.0,638000000.0,496300000.0,292900000.0,455700000.0,381500000.0,267500000.0,178800000.0,142700000.0,67300000.0,100400000.0,76100000.0,77200000.0,458800000.0,222800000.0,233800000.0,121000000.0,347400000.0,235300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-39000000.0,-98900000.0,-42600000.0,-26600000.0,-144200000.0,-302100000.0,-211800000.0,0.0,0.0,0.0,0.0,0.0,-410500000.0,-279600000.0,-275700000.0,-117200000.0,0.0,0.0,-66000000.0,0.0,0.0,-104900000.0,-82600000.0,-144000000.0,-121100000.0,-287700000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33300000.0,-25200000.0,-22000000.0,-30400000.0,-118000000.0,0.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-68500000.0,-338400000.0,-81100000.0,-94500000.0,-24600000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200000.0,0.0,500000.0,32700000.0,31700000.0,0.0,0.0,0.0,10400000.0,0.0,55700000.0,0.0,4500000.0
,otherInvestingActivites,-8000000.0,3900000.0,-15500000.0,-4600000.0,-28000000.0,4200000.0,-3300000.0,800000.0,7900000.0,17700000.0,10900000.0,5300000.0,131400000.0,75400000.0,-2000000.0,-265000000.0,-49700000.0,-4900000.0,-7800000.0,-2800000.0,-4900000.0,200000.0,4300000.0,3300000.0,279500000.0,-2400000.0
,netCashUsedForInvestingActivites,-676300000.0,-651900000.0,-681100000.0,-628200000.0,-873000000.0,-982900000.0,-833300000.0,-551900000.0,-510400000.0,-311500000.0,-346400000.0,-580700000.0,-380500000.0,-166000000.0,-289500000.0,-376800000.0,-83600000.0,-34900000.0,-55700000.0,-101800000.0,-158600000.0,-154600000.0,-409300000.0,20900000.0,73800000.0,-333600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
