date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,958467000.0,1529447000.0,1271888000.0,969275000.0,710993000.0,529469000.0,406705000.0
,costOfRevenue,602934000.0,694693000.0,576530000.0,452220000.0,363579000.0,346671000.0,295097000.0
,grossProfit,355533000.0,834754000.0,695358000.0,517055000.0,347414000.0,182798000.0,111608000.0
,grossProfitRatio,0.370939218564645,0.545788118189123,0.546713232611676,0.53344510071961,0.488632096237234,0.345247785989359,0.274420034177106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,260239000.0,611965000.0,487746000.0,517683000.0,148093000.0,135603000.0,122791000.0
,SellingAndMarketingExpenses,233687000.0,0.0,0.0,0.0,128475000.0,96688000.0,74368000.0
,otherExpenses,26961000.0,0.0,0.0,0.0,4391000.0,253000.0,74000.0
,operatingExpenses,0.0,611965000.0,487746000.0,517683000.0,0.0,0.0,0.0
,costAndExpenses,1096860000.0,1306658000.0,1064276000.0,969903000.0,640147000.0,578962000.0,492256000.0
,interestExpense,23611000.0,-17647000.0,-8810000.0,-6642000.0,6073000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,70021000.0,58225000.0,49711000.0,69822000.0,91507000.0,100322000.0
,EBITDA,-96341000.0,292810000.0,265837000.0,49083000.0,140668000.0,42014000.0,14771000.0
,EBITDARatio,-0.100515719372707,0.191448281633819,0.209009755575963,0.05063887957494,0.197847236189386,0.0793511990314825,0.0363187076628023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-138393000.0,222789000.0,207612000.0,-628000.0,70846000.0,-49493000.0,-85551000.0
,operatingIncomeRatio,-0.14438994769773,0.145666374840057,0.1632313537041,-0.000647906940754688,0.11680143123772,-0.0620621792777292,-0.192655610331813
,totalOtherIncomeExpensesNet,-10226000.0,10115000.0,15397000.0,6594000.0,1650000.0,-1220000.0,47000.0
,incomeBeforeTax,-157139000.0,215257000.0,214199000.0,-676000.0,83045000.0,-32860000.0,-78354000.0
,incomeBeforeTaxRatio,-0.163948263216157,0.14074171906578,0.168410268828702,-0.000697428490366511,0.11680143123772,-0.0620621792777292,-0.192655610331813
,incomeTaxExpense,-15695000.0,70697000.0,71763000.0,52924000.0,32202000.0,-1119000.0,-5685000.0
,netIncome,-132433000.0,148100000.0,142958000.0,-47974000.0,53923000.0,-26285000.0,-65172000.0
,netIncomeRatio,-0.138171684575473,0.0968323845154491,0.112398261482143,-0.0494947254391169,0.0758418156015601,-0.0496440773680801,-0.160243911434578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.13987919430622,1.27473,1.23365,-0.47084,0.98,-0.477909,-1.184945
,EPSDiluted,-1.13987919430622,1.27473,1.23365,-0.47084,0.98,-0.477909,-1.184945
,weightedAverageShsOut,116181610.0,116181610.0,115881870.0,101890410.0,55000000.0,55000000.0,55000000.0
,weightedAverageShsOutDil,116181610.0,116181610.0,115881870.0,101890410.0,55000000.0,55000000.0,55000000.0
