Date,2017-12,2016-12,2015-12,2014-12,2012-12
Revenue,37000000.0,38000000.0,41000000.0,57000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,16000000.0,15000000.0,18000000.0,37000000.0,000000.0
Gross Profit,21000000.0,22000000.0,23000000.0,21000000.0,000000.0
R&D Expenses,3000000.0,3000000.0,3000000.0,4000000.0,000000.0
SG&A Expense,20000000.0,21000000.0,25000000.0,38000000.0,1000000.0
Operating Expenses,26000000.0,27000000.0,32000000.0,48000000.0,1000000.0
Operating Income,-5000000.0,-5000000.0,-10000000.0,-28000000.0,-1000000.0
Interest Expense,,,,,
Earnings before Tax,-5000000.0,-4000000.0,-10000000.0,-80000000.0,-1000000.0
Income Tax Expense,0000000.0,0000000.0,0000000.0,-8000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-5000000.0,-5000000.0,-12000000.0,-73000000.0,-1000000.0
Preferred Dividends,,,,,
Net Income Com,-5000000.0,-5000000.0,-12000000.0,-73000000.0,-1000000.0
EPS,-0.47,-0.52,-1.62,-23.03,-1.82
EPS Diluted,-0.47,-0.52,-1.62,-23.03,-1.82
Weighted Average Shs Out,11000000.0,9000000.0,7000000.0,3000000.0,1000000.0
Weighted Average Shs Out (Dil),11000000.0,9000000.0,7000000.0,3000000.0,1000000.0
Dividend per Share,,,,,
Gross Margin,0.56756756756757,0.57894736842105,0.5609756097561,0.36842105263158,
EBITDA Margin,-0.054054054054054,-0.026315789473684,-0.14634146341463,-0.36842105263158,
EBIT Margin,-0.13513513513514,-0.13157894736842,-0.29268292682927,-1.4210526315789,
Profit Margin,-0.13513513513514,-0.13157894736842,-0.29268292682927,-1.280701754386,
Free Cash Flow margin,,,,,
EBITDA,-2000000.0,-1000000.0,-6000000.0,-21000000.0,-1000000.0
EBIT,-5000000,-5000000,-12000000,-81000000,-1000000
Consolidated Income,-5000000.0,-5000000.0,-12000000.0,-73000000.0,-1000000.0
Earnings Before Tax Margin,-0.13513513513514,-0.10526315789474,-0.24390243902439,-1.4035087719298,
Net Profit Margin,-0.13513513513514,-0.13157894736842,-0.29268292682927,-1.280701754386,
