date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-06-24_FY,2016-06-25_FY,2015-06-27_FY,2014-06-28_FY,2013-06-29_FY,2012-06-30_FY,2011-06-25_FY,2010-06-26_FY,2009-06-27_FY,2008-06-28_FY,2007-06-30_FY,2006-06-24_FY,2005-06-25_FY,2004-06-26_FY,2003-06-28_FY,2002-06-29_FY,2001-06-30_FY,2000-06-24_FY,1999-06-26_FY,1998-06-27_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,654694000.0,827486000.0,467318000.0,571613000.0,227475000.0,206038000.0,354800000.0,454900000.0,386727000.0,489000000.0,125100000.0,10500000.0,317700000.0,286227000.0,116100000.0,540800000.0,419800000.0,309600000.0,259200000.0,334939000.0,280600000.0,196100000.0,178100000.0,136974000.0,123345000.0,38900000.0
,depreciationAndAmortization,108533000.0,110745000.0,144974000.0,164292000.0,244637000.0,299396000.0,244600000.0,207100000.0,211096000.0,205100000.0,167500000.0,205400000.0,161900000.0,104643000.0,90300000.0,76800000.0,61900000.0,60300000.0,56300000.0,90861000.0,19700000.0,17600000.0,15100000.0,17013000.0,12899000.0,11600000.0
,deferredIncomeTax,8994000.0,13957000.0,27715000.0,-7895000.0,-48138000.0,-72507000.0,-32200000.0,25400000.0,30759000.0,140100000.0,29100000.0,202400000.0,-14600000.0,-103526000.0,-58900000.0,45500000.0,23500000.0,48400000.0,6400000.0,27385000.0,-18400000.0,600000.0,-10300000.0,775000.0,-5579000.0,700000.0
,stockBasedCompensation,95431000.0,86977000.0,78685000.0,71117000.0,69701000.0,79491000.0,85452000.0,83808000.0,89867000.0,94297000.0,93525000.0,196108000.0,189720000.0,0.0,117000000.0,117000000.0,152500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-303838000.0,-244681000.0,-613583000.0,828952000.0,261419000.0,248126000.0,153100000.0,591023000.0,-369623000.0,139500000.0,-142100000.0,-311200000.0,11731000.0,57969000.0,-130900000.0,429200000.0,-89300000.0,342000000.0,-367015000.0,650815000.0,114900000.0,230300000.0,85914000.0,115604000.0,80182000.0,17600000.0
,accountsReceivables,-44762000.0,21090000.0,0.0,78000.0,22313000.0,16984000.0,13340000.0,32023000.0,0.0,43256000.0,-124258000.0,65288000.0,-27031000.0,0.0,4813000.0,4813000.0,-70398000.0,3052000.0,22676000.0,0.0,-67900000.0,22600000.0,-10300000.0,0.0,0.0,0.0
,inventory,-13114000.0,36003000.0,-32776000.0,-21215000.0,44086000.0,2163000.0,20672000.0,-35245000.0,-432000.0,-29435000.0,22681000.0,49124000.0,-9287000.0,-54242000.0,-49994000.0,-49994000.0,3407000.0,18014000.0,23450000.0,-27939000.0,-13300000.0,-600000.0,-7900000.0,-6362000.0,-11366000.0,-8700000.0
,accountsPayables,-7647000.0,-10272000.0,9560000.0,-6205000.0,-3676000.0,-4201000.0,-11255000.0,-32510000.0,25515000.0,-4746000.0,41191000.0,-5988000.0,-13383000.0,0.0,-37590000.0,-37590000.0,51815000.0,-3243000.0,-55637000.0,0.0,-14000000.0,-5100000.0,-10000000.0,0.0,0.0,0.0
,otherWorkingCapital,1864495000.0,2168333000.0,2413014000.0,3026597000.0,2197645000.0,1936226000.0,1688100000.0,1535000000.0,943977000.0,1313600000.0,1174100000.0,1316200000.0,1627400000.0,1615669000.0,1557700000.0,1688600000.0,1259400000.0,1348700000.0,1006700000.0,1373715000.0,722900000.0,608000000.0,377700000.0,291786000.0,176182000.0,96000000.0
,otherNonCashItems,107975000.0,90941000.0,0.0,69044000.0,198620000.0,199781000.0,97900000.0,101000000.0,0.0,124900000.0,79500000.0,35800000.0,174800000.0,370056000.0,240400000.0,117000000.0,152500000.0,0.0,0.0,0.0,35200000.0,2700000.0,12300000.0,0.0,0.0,100000.0
,netCashProvidedByOperatingActivites,800855000.0,875840000.0,819464000.0,773657000.0,721885000.0,693706000.0,776100000.0,817900000.0,756722000.0,861500000.0,491000000.0,445800000.0,519400000.0,616559000.0,619100000.0,699100000.0,695500000.0,581800000.0,403800000.0,809648000.0,483800000.0,306200000.0,295500000.0,187080000.0,119539000.0,86900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-67049000.0,-82823000.0,-65782000.0,-51421000.0,-69369000.0,-75816000.0,-132523000.0,-216672000.0,-264348000.0,-175253000.0,-123901000.0,-135429000.0,-9578000.0,-401740000.0,-132445000.0,-132445000.0,-231618000.0,-84060000.0,-90374000.0,-336545000.0,-176100000.0,-54300000.0,-109400000.0,-44187000.0,-75061000.0,-35600000.0
,acquisitionsNet,-69270000.0,-2949000.0,-58000000.0,42000000.0,105000000.0,36000000.0,-459256000.0,-2767000.0,-112000000.0,-80918000.0,-317000000.0,-61000000.0,-64000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1960000.0,-542327000.0,-1452874000.0,-254624000.0,-247569000.0,-195288000.0,-305314000.0,-375135000.0,-25108000.0,-231012000.0,0.0,-5524000.0,-316182000.0,-779652000.0,-1150968000.0,-1150968000.0,-1002154000.0,-1620085000.0,-1298660000.0,-1352264000.0,0.0,0.0,0.0,-263750000.0,-137882000.0,-16900000.0
,salesMaturitiesOfInvestments,104286000.0,1130514000.0,860540000.0,75000000.0,50000000.0,0.0,27000000.0,50000000.0,0.0,0.0,0.0,8426000.0,835764000.0,987789000.0,808885000.0,808885000.0,994296000.0,1259990000.0,1829588000.0,1037978000.0,0.0,0.0,0.0,127329000.0,106241000.0,0.0
,otherInvestingActivites,0.0,1485010000.0,0.0,-19351000.0,379660000.0,235031000.0,287654000.0,455202000.0,0.0,208849000.0,0.0,0.0,0.0,-11665000.0,0.0,0.0,0.0,0.0,0.0,-4845000.0,0.0,0.0,0.0,1304000.0,211000.0,-5200000.0
,netCashUsedForInvestingActivites,-32049000.0,856911000.0,-710066000.0,-325396000.0,62722000.0,-36073000.0,-609400000.0,-139400000.0,-384765000.0,-278300000.0,-241600000.0,-191700000.0,265100000.0,-202934000.0,157600000.0,-474800000.0,-236600000.0,-448600000.0,431000000.0,-655676000.0,-287200000.0,-226000000.0,-211400000.0,-179304000.0,-106491000.0,-57700000.0
