Date,2018-12-31,2017-12-31,2016-12-31
Revenue,258461649.7829,145025090.6892,125822462.203
Revenue Growth,0.78218574837373,0.152616855130516,
Cost of Revenue,243371924.7467,131305773.8815,114647948.1641
Gross Profit,15089725.0362,13719316.8077,11174514.0389
R&D Expenses,10310853.835,7275241.838,8893736.5011
SG&A Expense,51924602.026,36805925.0302,45164146.8683
Operating Expenses,73031114.3271,52114419.5889,63626637.869
Operating Income,-57941389.2909,-38395102.7811,-52452123.8301
Interest Expense,0.0,8313.1802,108135.3492
Earnings before Tax,-55004775.6874,-37572551.3906,-52221886.2491
Income Tax Expense,1157.7424,0.0,0.0
Net Income - Non-Controlling int,-282199.7106,-112908.1016,-110151.1879
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-55005933.4298,-37572551.3906,-52221886.2491
Preferred Dividends,0.0,0.0,7959827.2138
Net Income Com,-55005933.4298,-37572551.3906,-60181713.4629
EPS,-1.1056,-1.0429,-1.6731
EPS Diluted,-1.1056,-1.0429,-1.6731
Weighted Average Shs Out,23982488.5673,25048215.8404,23861626.4939
Weighted Average Shs Out (Dil),14392360.3473,10882708.5852,10367170.6263
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0584,0.0946,0.0888
EBITDA Margin,-0.03,-0.0369,-0.0576
EBIT Margin,-0.2128,-0.259,-0.4142
Profit Margin,-0.0308,-0.0391,-0.0688
Free Cash Flow margin,-0.2001,-0.22,-0.4506
EBITDA,-53374384.9493,-35324214.0266,-50377249.82
EBIT,-55004775.6874,-37564238.2104,-52113750.8999
Consolidated Income,-55288133.1404,-37685459.4921,-52332037.437
Earnings Before Tax Margin,-0.2128,-0.2591,-0.415
Net Profit Margin,-0.2128,-0.2591,-0.415
