date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,42454000.0,-7234000.0,81590000.0,60687000.0,44763000.0
,depreciationAndAmortization,0.0,0.0,500000.0,500000.0,75000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-5999000.0,12426000.0,-32924000.0,-4006000.0,1010000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-28986000.0,-41412000.0,-8488000.0,-4482000.0
,otherNonCashItems,-66187000.0,30117000.0,44449000.0,-86008000.0,-13369000.0
,netCashProvidedByOperatingActivites,-29732000.0,35309000.0,93615000.0,-28827000.0,32479000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-152700000.0,-192100000.0,-259500000.0,-94800000.0,-108700000.0
,commonStockIssued,1772000.0,3131000.0,1873000.0,22485000.0,0.0
,commonStockRepurchased,-57500000.0,0.0,-81650000.0,0.0,-40000000.0
,dividendsPaid,-30858000.0,-33920000.0,-30516000.0,-28930000.0,-22703000.0
,otherFinancingActivites,267356000.0,188035000.0,275816000.0,130843000.0,137311000.0
,netCashUsedProvidedByFinancingActivities,28070000.0,-34854000.0,-93977000.0,29598000.0,-34092000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1662000.0,455000.0,-362000.0,771000.0,-1613000.0
,cashAtEndOfPeriod,2398000.0,4060000.0,3605000.0,3639000.0,2868000.0
,cashAtBeginningOfPeriod,4060000.0,3605000.0,3967000.0,2868000.0,4481000.0
,operatingCashFlow,-29732000.0,35309000.0,93615000.0,-28827000.0,32479000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,-29732000.0,35309000.0,93615000.0,-28827000.0,32479000.0
