Date,2018-08-31,2017-08-31,2016-08-31,2015-08-31,2014-08-31
Depreciation & Amortization,282.0,0.0,0.0,0.0,0.0
Stock-based compensation,290004.0,3332.0,0.0,0.0,0.0
Operating Cash Flow,-1610020.0,-216821.0,-18489.0,-13502.0,-15269.0
Capital Expenditure,-845.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-845.0,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,1838.0,12668.0,4450.0,0.0,0.0
Issuance (buybacks) of shares,1386613.0,772681.0,600.0,15800.0,30000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,1388451.0,785349.0,5050.0,15800.0,30000.0
Effect of forex changes on cash,-12937.0,657.0,0.0,0.0,0.0
Net cash flow / Change in cash,-235351.0,568528.0,-13439.0,2298.0,14731.0
Free Cash Flow,-1610865.0,-216821.0,-18489.0,-13502.0,-15269.0
Net Cash/Marketcap,0.1224,0.7014,0.7014,0.7014,0.7014
