date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,71100000.0,39985000.0,67262000.0,59726000.0,18652000.0
,depreciationAndAmortization,118391000.0,112466000.0,108635000.0,103068000.0,103053000.0
,deferredIncomeTax,7715000.0,5411000.0,1872000.0,-10213000.0,9522000.0
,stockBasedCompensation,10478000.0,9523000.0,8413000.0,6958000.0,7588000.0
,changeInWorkingCapital,31496000.0,22217000.0,78149000.0,-14762000.0,-52965000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,41281000.0,-27039000.0,52020000.0,10393000.0,-11256000.0
,otherWorkingCapital,251621000.0,220125000.0,197908000.0,119759000.0,134521000.0
,otherNonCashItems,-33191000.0,-19238000.0,-8984000.0,7138000.0,24408000.0
,netCashProvidedByOperatingActivites,205989000.0,170364000.0,255347000.0,151915000.0,110258000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-43248000.0,-90955000.0,-43992000.0,-65781000.0,-68271000.0
,acquisitionsNet,0.0,0.0,4680000.0,2490000.0,-22000000.0
,purchasesOfInvestments,-165133000.0,-129709000.0,-108495000.0,-73459000.0,-69400000.0
,salesMaturitiesOfInvestments,216735000.0,120409000.0,58698000.0,73842000.0,74167000.0
,otherInvestingActivites,-893000.0,2014000.0,-5841000.0,-5561000.0,-1668000.0
,netCashUsedForInvestingActivites,7461000.0,-98241000.0,-94950000.0,-68469000.0,-87172000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-326098000.0,-58938000.0,-71260000.0,-68924000.0,-52202000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-6595000.0,-9110000.0,-9404000.0,-6019000.0,-9510000.0
,dividendsPaid,-8157000.0,-8187000.0,-8244000.0,-8264000.0,-8318000.0
,otherFinancingActivites,229445000.0,15835000.0,-2075000.0,5291000.0,-3749000.0
,netCashUsedProvidedByFinancingActivities,-111405000.0,-60400000.0,-90983000.0,-77916000.0,-73779000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,102045000.0,11723000.0,69414000.0,5530000.0,-50693000.0
,cashAtEndOfPeriod,303954000.0,201909000.0,190186000.0,120772000.0,114280000.0
,cashAtBeginningOfPeriod,201909000.0,190186000.0,120772000.0,115242000.0,164973000.0
,operatingCashFlow,205989000.0,170364000.0,255347000.0,151915000.0,110258000.0
,capitalExpenditure,-57489000.0,-102431000.0,-54089000.0,-75621000.0,-78743000.0
,freeCashFlow,148500000.0,67933000.0,201258000.0,76294000.0,31515000.0
