date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-163809000.0,-130265000.0,-103749000.0,-84337000.0,-111208000.0,-106454000.0,-64239000.0,-27531000.0,-20360000.0,-20141000.0,-20865000.0,-19738000.0
,depreciationAndAmortization,95965000.0,80332000.0,73553000.0,42098000.0,31552000.0,24900000.0,17823000.0,9967000.0,7710000.0,7684000.0,7643000.0,6791000.0
,deferredIncomeTax,-1982000.0,-2371000.0,-15258000.0,-15953000.0,-1000.0,509000.0,-691000.0,-3458000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,186699000.0,176325000.0,142708000.0,97460000.0,78696000.0,60094000.0,31004000.0,12083000.0,7321000.0,4548000.0,3365000.0,2896000.0
,changeInWorkingCapital,20430000.0,575264000.0,-147365000.0,-154908000.0,-52127000.0,129355000.0,-61951000.0,139368000.0,11591000.0,7591000.0,12834000.0,6014000.0
,accountsReceivables,9264000.0,-62239000.0,-81890000.0,-33538000.0,-18754000.0,-12117000.0,-14666000.0,-4500000.0,-2380000.0,-2702000.0,-3116000.0,-698000.0
,inventory,931000.0,-768000.0,249000.0,-132000.0,-113000.0,14000.0,328000.0,-223000.0,162000.0,-144000.0,348000.0,522000.0
,accountsPayables,-13321000.0,-3569000.0,8396000.0,-1648000.0,4271000.0,2460000.0,189000.0,931000.0,-683000.0,300000.0,1001000.0,-1666000.0
,otherWorkingCapital,16031000.0,458174000.0,-117090000.0,30275000.0,185183000.0,237310000.0,107955000.0,169906000.0,30538000.0,10478000.0,13092000.0,9146000.0
,otherNonCashItems,127185000.0,87317000.0,46849000.0,56773000.0,20173000.0,14933000.0,8758000.0,1073000.0,520000.0,-19999000.0,-20466000.0,-19738000.0
,netCashProvidedByOperatingActivites,264488000.0,242508000.0,184744000.0,153686000.0,94235000.0,45541000.0,21275000.0,12624000.0,6836000.0,-168000.0,3409000.0,-3707000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-72420000.0,-35193000.0,-29522000.0,-46958000.0,-34407000.0,-25827000.0,-14988000.0,-7666000.0,-5904000.0,-4930000.0,-3425000.0,-2492000.0
,acquisitionsNet,-3000000.0,-317000000.0,-224000000.0,-155000000.0,-54000000.0,-51000000.0,-54000000.0,-41000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-19876000.0,-90955000.0,-78688000.0,-96741000.0,-114686000.0,-64537000.0,-37805000.0,-20376000.0,-60095000.0,-5080000.0,-1418000.0,-10824000.0
,salesMaturitiesOfInvestments,63093000.0,93838000.0,78011000.0,102556000.0,123405000.0,39056000.0,11353000.0,59046000.0,15264000.0,2791000.0,5149000.0,14799000.0
,otherInvestingActivites,154000.0,0.0,3321000.0,6066000.0,-9385000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-31769000.0,-349465000.0,-250664000.0,-190427000.0,-89231000.0,-102861000.0,-95120000.0,-9968000.0,-50735000.0,-7353000.0,306000.0,-5132000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-179000.0,-48000.0,-32000.0,-706000.0,-1655000.0,-10033000.0,-969000.0,-208000.0,-477000.0,-380000.0
,commonStockIssued,34250000.0,28091000.0,27579000.0,25725000.0,21779000.0,18583000.0,17640000.0,16367000.0,74355000.0,1199000.0,1211000.0,209000.0
,commonStockRepurchased,-139356000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-69421000.0,-150646000.0,-61261000.0,-48889000.0,-26985000.0,-18479000.0,-5589000.0,-99000.0,0.0,-715000.0,-780000.0,0.0
,netCashUsedProvidedByFinancingActivities,-174527000.0,778738000.0,-33861000.0,-23212000.0,-5238000.0,223188000.0,10396000.0,201876000.0,73386000.0,5201000.0,1445000.0,4778000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2852000.0,-26000.0,-727000.0,1076000.0,-545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,61044000.0,671755000.0,-100508000.0,-58877000.0,-779000.0,165868000.0,-63449000.0,204532000.0,29487000.0,-2320000.0,5160000.0,-4061000.0
,cashAtEndOfPeriod,918951000.0,857907000.0,186152000.0,286660000.0,345426000.0,346205000.0,180337000.0,243786000.0,39254000.0,9767000.0,12087000.0,6927000.0
,cashAtBeginningOfPeriod,857907000.0,186152000.0,286660000.0,345537000.0,346205000.0,180337000.0,243786000.0,39254000.0,9767000.0,12087000.0,6927000.0,10988000.0
,operatingCashFlow,264488000.0,242508000.0,184744000.0,153686000.0,94235000.0,45541000.0,21275000.0,12624000.0,6836000.0,-168000.0,3409000.0,-3707000.0
,capitalExpenditure,-72420000.0,-35193000.0,-29522000.0,-46958000.0,-34407000.0,-25827000.0,-14988000.0,-7666000.0,-5904000.0,-4930000.0,-3425000.0,-2492000.0
