date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-78000000.0,-77000000.0,11000000.0,-26000000.0,-62000000.0
,depreciationAndAmortization,69000000.0,71000000.0,76000000.0,67000000.0,32000000.0
,deferredIncomeTax,-38000000.0,-15000000.0,-15000000.0,-37000000.0,-18000000.0
,stockBasedCompensation,6000000.0,17000000.0,11000000.0,48000000.0,9000000.0
,changeInWorkingCapital,12000000.0,11000000.0,-14000000.0,-72000000.0,88000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,10000000.0,19000000.0,-15000000.0,21000000.0,16000000.0
,netCashProvidedByOperatingActivites,-55000000.0,75000000.0,103000000.0,-42000000.0,89000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,155000000.0,5000000.0,0.0
,otherInvestingActivites,4000000.0,0.0,37000000.0,-5000000.0,-33000000.0
,netCashUsedForInvestingActivites,-77000000.0,-107000000.0,159000000.0,-221000000.0,-413000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-114000000.0,-31000000.0,-317000000.0,-218000000.0,-276000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,203000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-9000000.0,-11000000.0,-18000000.0,-38000000.0,31000000.0
,netCashUsedProvidedByFinancingActivities,105000000.0,54000000.0,-212000000.0,288000000.0,418000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-27000000.0,22000000.0,50000000.0,25000000.0,94000000.0
,cashAtEndOfPeriod,185000000.0,212000000.0,190000000.0,132000000.0,107000000.0
,cashAtBeginningOfPeriod,212000000.0,190000000.0,140000000.0,107000000.0,13000000.0
,operatingCashFlow,-55000000.0,75000000.0,103000000.0,-42000000.0,89000000.0
,capitalExpenditure,-81000000.0,-103000000.0,-33000000.0,-219000000.0,-360000000.0
,freeCashFlow,-136000000.0,-28000000.0,70000000.0,-261000000.0,-271000000.0
