date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY
,revenue,348664000.0,325791000.0,275171000.0,237439000.0,203779000.0,184993000.0,170860000.0,151294000.0,126883000.0,113990000.0,99175000.0,73768000.0,66044000.0,59025000.0,51990000.0,45729000.0,46395000.0,59785000.0,70383000.0
,costOfRevenue,89910000.0,85721000.0,74994000.0,63704000.0,56051000.0,53859000.0,54879000.0,49043000.0,42399000.0,38313000.0,33875000.0,23172000.0,22353000.0,20640000.0,17487000.0,18127000.0,21053000.0,19387000.0,26631000.0
,grossProfit,258754000.0,240070000.0,200177000.0,173735000.0,147728000.0,131134000.0,115981000.0,102251000.0,84484000.0,75677000.0,65300000.0,50596000.0,43691000.0,38385000.0,34503000.0,27602000.0,25342000.0,40398000.0,43752000.0
,grossProfitRatio,0.74212995892894,0.736883462096866,0.727464013286284,0.73170372179802,0.724942216813313,0.70885925413394,0.678807210581763,0.675843060531151,0.665841759731406,0.663891569435915,0.658432064532392,0.685880056393016,0.661543819272,0.650317662007624,0.663646855164455,0.603599466421745,0.546222653303158,0.675721334782972,0.621627381612037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,54066000.0,53513000.0,47872000.0,41804000.0,35556000.0,31293000.0,28077000.0,25881000.0,21269000.0,19044000.0,16971000.0,14499000.0,11458000.0,10540000.0,9033000.0,6991000.0,10419000.0,9382000.0,15223000.0
,GeneralAndAdministrativeExpenses,36267000.0,34628000.0,30012000.0,25448000.0,23077000.0,21607000.0,20333000.0,20509000.0,15691000.0,14272000.0,13633000.0,11991000.0,9288000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,38785000.0,40389000.0,36873000.0,33128000.0,24943000.0,22424000.0,20404000.0,16681000.0,13765000.0,13009000.0,11492000.0,10794000.0,8992000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,185023000.0,184015000.0,154936000.0,133857000.0,113577000.0,101546000.0,90529000.0,81070000.0,64927000.0,58321000.0,53567000.0,44213000.0,34871000.0,31137000.0,29036000.0,1940000.0,65096000.0,58929000.0,172830000.0
,costAndExpenses,274933000.0,269736000.0,229930000.0,197561000.0,169628000.0,155405000.0,145408000.0,130113000.0,107326000.0,96634000.0,87442000.0,67385000.0,57224000.0,51777000.0,46523000.0,20067000.0,86149000.0,78316000.0,199461000.0
,interestExpense,1186000.0,4416000.0,2128000.0,1297000.0,611000.0,522000.0,1088000.0,993000.0,45000.0,9000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,55905000.0,55485000.0,40179000.0,33477000.0,30001000.0,26222000.0,21715000.0,17999000.0,14202000.0,11996000.0,11471000.0,6929000.0,5133000.0,3644000.0,2718000.0,2693000.0,4142000.0,5339000.0,10100000.0
,EBITDA,129636000.0,111540000.0,85420000.0,73355000.0,64152000.0,55810000.0,47167000.0,39180000.0,33759000.0,29352000.0,23204000.0,13312000.0,13953000.0,10892000.0,8185000.0,28355000.0,-35612000.0,-13192000.0,-118978000.0
,EBITDARatio,0.371807814973728,0.342366732046005,0.310425153813447,0.308942507338727,0.314811634172314,0.301687090862898,0.276056420461196,0.258965986754267,0.266064011727339,0.257496271602772,0.233970254600454,0.18045765101399,0.211268245412149,0.184531977975434,0.157434121946528,0.620066041242975,-0.767582713654489,-0.220657355523961,-1.69043661111348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,73731000.0,56055000.0,45241000.0,39878000.0,34151000.0,29588000.0,25452000.0,21181000.0,19557000.0,17356000.0,11733000.0,6383000.0,8820000.0,7248000.0,5467000.0,25662000.0,-39754000.0,-18531000.0,-129078000.0
,operatingIncomeRatio,0.211467200513962,0.172058159986003,0.164410493838377,0.167950505182384,0.167588416863367,0.159941186963831,0.148964064146085,0.139998942456409,0.154134123562652,0.152258970085095,0.118306024703806,0.0865280338358096,0.133547332081643,0.12279542566709,0.105154837468744,0.561175621596799,-0.856859575385279,-0.309960692481392,-1.83393717232855
