date,,2020-12-25_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,914236000.0,620837000.0,823611000.0,655892000.0,405747000.0,290641000.0,249087000.0
,costOfRevenue,789344000.0,534473000.0,687474000.0,555131000.0,340352000.0,242087000.0,212747000.0
,grossProfit,124892000.0,86364000.0,136137000.0,100761000.0,65395000.0,48554000.0,36340000.0
,grossProfitRatio,0.136608053062885,0.139108977074498,0.165292838488073,0.153624377184049,0.161171863254688,0.167058329691957,0.145892800507453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,13361000.0,11102000.0,9355000.0,7899000.0,6383000.0,4813000.0,3915000.0
,GeneralAndAdministrativeExpenses,56614000.0,47270000.0,47448000.0,37802000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,13365000.0,13015000.0,15369000.0,8880000.0,629000.0,46000.0,-253000.0
,operatingExpenses,83340000.0,71387000.0000001,72171999.9999999,54581000.0,0.0,0.0,0.0
,costAndExpenses,872684000.0,605860000.0,759646000.0,609712000.0,381876000.0,278040000.0,245538000.0
,interestExpense,-8727000.0,10647000.0,9987000.0,3277000.0,4370000.0,3831000.0,3118000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,24246000.0,21869000.0,23064000.0,12509000.0,7015000.0,6411000.0,6411000.0
,EBITDA,65798000.0,36846000.0,87029000.0,58689000.0,30886000.0,19012000.0,9960000.0
,EBITDARatio,0.0719704758946268,0.0593489112279068,0.105667602788209,0.089479670433547,0.0761213268366741,0.0654140331198971,0.039986028977827
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,41552000.0,14977000.0,63965000.0,46180000.0,23871000.0,12601000.0,3549000.0
,operatingIncomeRatio,0.0454499713421917,0.0241238843690051,0.0776640914217998,0.070407933013362,0.0588322279647169,0.0433558926648339,0.0142480338195088
,totalOtherIncomeExpensesNet,534000.0,-55000.0,241000.0,126000.0,629000.0,46000.0,-253000.0
,incomeBeforeTax,32291000.0,4275000.0,54219000.0,43029000.0,20130000.0,8816000.0,178000.0
,incomeBeforeTaxRatio,0.0353202017859721,0.00688586537207029,0.065830835187971,0.0656037884285827,0.0496121967630075,0.0303329537126558,0.00071460975482462
,incomeTaxExpense,0.0,-6454000.0,-3664000.0,-13886000.0,-649000.0,-3991000.0,-5604000.0
,netIncome,33279000.0,10729000.0,57883000.0,56454000.0,16662000.0,12807000.0,6168000.0
,netIncomeRatio,0.0364008855481517,0.0172815086729689,0.0702795373058398,0.0860720972355205,0.0410649986321526,0.0440646708482286,0.0247624324031363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.4427116163451,0.47125,2.30352,2.15322,-3.11,0.64,0.000134
,EPSDiluted,1.4427116163451,0.47125,2.30352,2.15322,-3.11,0.64,0.000133
,weightedAverageShsOut,23066980.0,22766900.0,25128060.0,26218420.0,1211411.0,22319381.0,22385686.0
,weightedAverageShsOutDil,23066980.0,22766900.0,25128060.0,26218420.0,1211411.0,22319381.0,22584544.0
