Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,36930000.0,33361000.0,25211000.0,23893000.0,22441000.0,20432000.0,14814000.0,12792000.0,13025000.0
Stock-based compensation,-896000.0,2274000.0,3681000.0,8436000.0,8182000.0,6000.0,0.0,0.0,0.0
Operating Cash Flow,158979000.0,57042000.0,131744000.0,287613000.0,15564000.0,-80663000.0,163129000.0,-43861000.0,24997000.0
Capital Expenditure,-17249000.0,-46955000.0,-15986000.0,-14899000.0,-18580000.0,-28090000.0,-7293000.0,-7255000.0,-9587000.0
Acquisitions and disposals,0.0,-107317000.0,-29065000.0,-447000.0,-115515000.0,-20700000.0,-73036000.0,-9803000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-16855000.0,-153269000.0,-44897000.0,-14565000.0,-132492000.0,-46751000.0,-79693000.0,-17004000.0,-9387000.0
Issuance (repayment) of debt,-70186000.0,159345000.0,-63756000.0,-203053000.0,239422000.0,26205000.0,-83992000.0,115490000.0,22150000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0,140251000.0,0.0,0.0,0.0
Dividend payments,-68621000.0,-57472000.0,-47503000.0,-40569000.0,-31594000.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-141315000.0,100286000.0,-115129000.0,-245965000.0,118390000.0,125959000.0,-111560000.0,88882000.0,-17162000.0
Effect of forex changes on cash,-94000.0,74000.0,-10000.0,-189000.0,572000.0,-190000.0,-14000.0,-42000.0,81000.0
Net cash flow / Change in cash,715000.0,4133000.0,-28292000.0,26894000.0,2034000.0,-1645000.0,-28138000.0,27975000.0,-1471000.0
Free Cash Flow,141730000.0,10087000.0,115758000.0,272714000.0,-3016000.0,-108753000.0,155836000.0,-51116000.0,15410000.0
Net Cash/Marketcap,-2.1464,-1.3767,-0.952,-1.3877,-1.7292,-1.5626,-1.3056,-1.3056,-1.3056
